,0
4593,"['-2.21', '3.06', '-3.15', '2558.594', '3167.229', '32.00']"
4594,"['3.83', '-5.17', '4.05', '2587.891', '4750.845', '32.00']"
4595,"['4.74', '-6.45', '3.74', '2563.477', '3431.166', '32.00']"
4596,"['1.63', '0.75', '2.16', '2592.773', '5014.780', '32.00']"
4597,"['-1.05', '-1.51', '-0.22', '2597.656', '5278.716', '32.00']"
4598,"['-3.92', '5.26', '-5.16', '2568.359', '3695.101', '32.00']"
4599,"['-1.97', '2.39', '-4.73', '2573.242', '3959.037', '32.00']"
4600,"['4.74', '-5.35', '0.33', '2602.539', '5542.652', '32.00']"
4601,"['2.12', '-3.70', '3.56', '2592.773', '5014.780', '32.00']"
4602,"['2.24', '-5.96', '2.28', '2587.891', '4750.845', '32.00']"
4603,"['-3.37', '4.53', '-7.30', '2558.594', '3167.229', '32.00']"
4604,"['-4.59', '5.44', '-5.34', '2578.125', '4222.973', '32.00']"
4605,"['-1.36', '0.50', '-0.65', '2587.891', '4750.845', '32.00']"
4606,"['4.07', '-8.58', '1.79', '2568.359', '3695.101', '32.00']"
4607,"['1.63', '-2.30', '3.99', '2587.891', '4750.845', '32.00']"
4608,"['-4.28', '5.14', '-5.28', '2553.711', '2903.294', '32.00']"
4609,"['-2.33', '7.58', '-2.90', '2578.125', '4222.973', '32.00']"
4610,"['-1.78', '3.61', '-3.27', '2558.594', '3167.229', '32.00']"
4611,"['3.34', '-7.55', '4.11', '2573.242', '3959.037', '32.00']"
4612,"['5.66', '-12.48', '7.83', '2563.477', '3431.166', '32.00']"
4613,"['0.84', '3.43', '-1.56', '2583.008', '4486.909', '32.00']"
4614,"['-4.71', '3.37', '-5.40', '2568.359', '3695.101', '32.00']"
4615,"['-0.87', '0.26', '-1.87', '2587.891', '4750.845', '32.00']"
4616,"['2.24', '-2.00', '2.77', '2602.539', '5542.652', '32.00']"
4617,"['3.34', '-3.64', '-0.83', '2578.125', '4222.973', '32.00']"
4618,"['1.20', '0.63', '4.17', '2578.125', '4222.973', '32.00']"
4619,"['-3.43', '5.75', '-5.40', '2578.125', '4222.973', '32.00']"
4620,"['-4.77', '8.43', '-11.32', '2573.242', '3959.037', '32.00']"
4621,"['-2.09', '1.17', '0.14', '2587.891', '4750.845', '32.00']"
4622,"['3.16', '-5.41', '4.84', '2568.359', '3695.101', '32.00']"
4623,"['1.45', '-10.53', '-3.88', '2592.773', '5014.780', '32.00']"
4624,"['-6.05', '12.09', '-4.37', '2578.125', '4222.973', '32.00']"
4625,"['-2.94', '2.15', '-2.48', '2558.594', '3167.229', '32.00']"
4626,"['2.12', '-5.53', '-0.47', '2583.008', '4486.909', '32.00']"
4627,"['2.24', '-3.64', '4.66', '2583.008', '4486.909', '32.00']"
4628,"['1.14', '-0.23', '0.75', '2568.359', '3695.101', '32.00']"
4629,"['-3.43', '9.35', '-1.69', '2583.008', '4486.909', '32.00']"
4630,"['-1.48', '2.64', '-1.32', '2583.008', '4486.909', '32.00']"
4631,"['8.10', '-16.20', '5.94', '2558.594', '3167.229', '32.00']"
4632,"['2.18', '-3.89', '1.12', '2592.773', '5014.780', '32.00']"
4633,"['-1.11', '4.47', '0.14', '2583.008', '4486.909', '32.00']"
4634,"['-3.25', '0.81', '-5.83', '2583.008', '4486.909', '32.00']"
4635,"['1.57', '3.67', '0.51', '2578.125', '4222.973', '32.00']"
4636,"['4.92', '-7.00', '3.44', '2568.359', '3695.101', '32.00']"
4637,"['-3.19', '0.99', '-2.42', '2597.656', '5278.716', '32.00']"
4638,"['-1.60', '4.71', '-0.34', '2583.008', '4486.909', '32.00']"
4639,"['-2.82', '3.74', '-4.25', '2587.891', '4750.845', '32.00']"
4640,"['0.90', '-1.20', '-0.10', '2587.891', '4750.845', '32.00']"
4641,"['6.27', '-8.03', '4.29', '2568.359', '3695.101', '32.00']"
4642,"['1.33', '-2.42', '1.85', '2607.422', '5806.588', '32.00']"
4643,"['-3.19', '5.26', '-0.40', '2558.594', '3167.229', '32.00']"
4644,"['-3.80', '2.94', '-6.32', '2578.125', '4222.973', '32.00']"
4645,"['-1.23', '2.33', '-1.81', '2597.656', '5278.716', '32.00']"
4646,"['2.42', '-2.48', '4.78', '2558.594', '3167.229', '32.00']"
4647,"['2.79', '-4.19', '2.03', '2587.891', '4750.845', '32.00']"
4648,"['-4.10', '7.94', '-5.34', '2573.242', '3959.037', '32.00']"
4649,"['-2.21', '0.20', '-3.45', '2578.125', '4222.973', '32.00']"
4650,"['1.45', '-7.00', '2.83', '2587.891', '4750.845', '32.00']"
4651,"['0.90', '-0.65', '1.12', '2587.891', '4750.845', '32.00']"
4652,"['0.35', '-0.35', '0.88', '2597.656', '5278.716', '32.00']"
4653,"['-4.40', '4.77', '-4.00', '2592.773', '5014.780', '32.00']"
4654,"['-0.56', '-2.12', '2.46', '2587.891', '4750.845', '32.00']"
4655,"['1.63', '-3.46', '-0.59', '2583.008', '4486.909', '32.00']"
4656,"['0.66', '-3.89', '1.24', '2602.539', '5542.652', '32.00']"
4657,"['-0.56', '2.94', '1.85', '2587.891', '4750.845', '32.00']"
4658,"['-3.19', '8.31', '-6.81', '2587.891', '4750.845', '32.00']"
4659,"['2.30', '-7.61', '1.24', '2587.891', '4750.845', '32.00']"
4660,"['1.02', '1.91', '4.17', '2583.008', '4486.909', '32.00']"
4661,"['2.67', '3.61', '-2.72', '2573.242', '3959.037', '32.00']"
4662,"['-3.25', '1.78', '-4.67', '2592.773', '5014.780', '32.00']"
4663,"['-1.60', '4.10', '-0.16', '2568.359', '3695.101', '32.00']"
4664,"['4.99', '-3.40', '3.31', '2583.008', '4486.909', '32.00']"
4665,"['-1.54', '2.88', '-2.30', '2592.773', '5014.780', '32.00']"
4666,"['-7.03', '12.64', '-11.56', '2573.242', '3959.037', '32.00']"
4667,"['-1.97', '4.89', '-3.58', '2563.477', '3431.166', '32.00']"
4668,"['5.17', '-2.97', '5.88', '2568.359', '3695.101', '32.00']"
4669,"['4.07', '-3.34', '-0.22', '2553.711', '2903.294', '32.00']"
4670,"['-3.43', '7.70', '-5.95', '2578.125', '4222.973', '32.00']"
4671,"['-3.12', '5.93', '-5.89', '2578.125', '4222.973', '32.00']"
4672,"['0.05', '-2.24', '-2.42', '2578.125', '4222.973', '32.00']"
4673,"['3.70', '1.42', '5.39', '2568.359', '3695.101', '32.00']"
4674,"['2.42', '0.26', '2.95', '2578.125', '4222.973', '32.00']"
4675,"['-4.34', '5.56', '-5.59', '2607.422', '5806.588', '32.00']"
4676,"['-1.42', '3.55', '-2.05', '2563.477', '3431.166', '32.00']"
4677,"['2.85', '-2.48', '3.80', '2568.359', '3695.101', '32.00']"
4678,"['2.18', '-5.65', '1.97', '2597.656', '5278.716', '32.00']"
4679,"['-3.49', '5.14', '-4.31', '2592.773', '5014.780', '32.00']"
4680,"['-6.48', '12.82', '-12.17', '2578.125', '4222.973', '32.00']"
4681,"['1.81', '-3.89', '3.44', '2602.539', '5542.652', '32.00']"
4682,"['2.49', '-3.34', '2.03', '2583.008', '4486.909', '32.00']"
4683,"['-5.38', '8.13', '-13.15', '2592.773', '5014.780', '32.00']"
4684,"['-4.34', '3.13', '-6.81', '2558.594', '3167.229', '32.00']"
4685,"['1.63', '-6.26', '2.16', '2602.539', '5542.652', '32.00']"
4686,"['8.28', '-13.28', '8.07', '2578.125', '4222.973', '32.00']"
4687,"['1.45', '-0.17', '-0.40', '2573.242', '3959.037', '32.00']"
4688,"['-4.77', '3.67', '-5.47', '2568.359', '3695.101', '32.00']"
4689,"['3.10', '-0.90', '6.12', '2587.891', '4750.845', '32.00']"
4690,"['4.44', '-8.95', '3.19', '2568.359', '3695.101', '32.00']"
4691,"['2.91', '-4.74', '1.06', '2622.070', '6598.395', '32.00']"
4692,"['-2.76', '4.16', '2.46', '2592.773', '5014.780', '32.00']"
4693,"['-2.03', '3.67', '-4.98', '2558.594', '3167.229', '32.00']"
4694,"['1.51', '-3.40', '1.06', '2573.242', '3959.037', '32.00']"
4695,"['7.36', '-13.28', '8.38', '2583.008', '4486.909', '32.00']"
4696,"['2.06', '-3.46', '1.30', '2578.125', '4222.973', '32.00']"
4697,"['-5.44', '3.43', '-6.93', '2568.359', '3695.101', '32.00']"
4698,"['-1.05', '0.56', '-0.22', '2558.594', '3167.229', '32.00']"
4699,"['4.01', '-10.35', '4.05', '2568.359', '3695.101', '32.00']"
4700,"['4.07', '-4.25', '1.79', '2607.422', '5806.588', '32.00']"
4701,"['-1.05', '4.10', '-0.28', '2568.359', '3695.101', '32.00']"
4702,"['-3.12', '2.15', '-3.82', '2583.008', '4486.909', '32.00']"
4703,"['1.88', '-5.90', '-1.50', '2602.539', '5542.652', '32.00']"
4704,"['4.56', '-10.47', '6.73', '2573.242', '3959.037', '32.00']"
4705,"['-0.62', '3.00', '-2.05', '2592.773', '5014.780', '32.00']"
4706,"['1.81', '-1.69', '-0.89', '2597.656', '5278.716', '32.00']"
4707,"['-3.67', '3.25', '-0.40', '2592.773', '5014.780', '32.00']"
4708,"['4.62', '-6.94', '5.20', '2583.008', '4486.909', '32.00']"
4709,"['5.35', '-4.01', '9.17', '2587.891', '4750.845', '32.00']"
4710,"['-4.28', '7.58', '-4.92', '2592.773', '5014.780', '32.00']"
4711,"['-1.11', '5.87', '0.57', '2583.008', '4486.909', '32.00']"
4712,"['4.80', '-11.87', '8.62', '2573.242', '3959.037', '32.00']"
4713,"['0.84', '-2.30', '4.05', '2583.008', '4486.909', '32.00']"
4714,"['-3.92', '11.78', '-6.01', '2553.711', '2903.294', '32.00']"
4715,"['-3.12', '0.75', '-4.92', '2578.125', '4222.973', '32.00']"
4716,"['0.90', '-5.78', '1.79', '2583.008', '4486.909', '32.00']"
4717,"['-0.56', '-1.63', '2.40', '2568.359', '3695.101', '32.00']"
4718,"['-2.88', '4.41', '-5.34', '2583.008', '4486.909', '32.00']"
4719,"['-4.65', '5.56', '-5.95', '2592.773', '5014.780', '32.00']"
4720,"['-2.76', '4.28', '1.55', '2587.891', '4750.845', '32.00']"
4721,"['4.07', '-5.53', '1.79', '2578.125', '4222.973', '32.00']"
4722,"['2.30', '-3.64', '-1.81', '2583.008', '4486.909', '32.00']"
4723,"['-7.64', '12.76', '-6.01', '2592.773', '5014.780', '32.00']"
4724,"['-1.17', '4.65', '0.20', '2558.594', '3167.229', '32.00']"
4725,"['5.11', '-8.52', '3.19', '2573.242', '3959.037', '32.00']"
4726,"['-1.84', '3.00', '-4.61', '2573.242', '3959.037', '32.00']"
4727,"['-8.12', '10.56', '-4.98', '2573.242', '3959.037', '32.00']"
4728,"['-1.60', '2.27', '-2.97', '2563.477', '3431.166', '32.00']"
4729,"['4.07', '-13.03', '-1.75', '2578.125', '4222.973', '32.00']"
4730,"['-0.50', '-3.46', '2.58', '2587.891', '4750.845', '32.00']"
4731,"['-3.43', '3.06', '-4.55', '2548.828', '2639.358', '32.00']"
4732,"['-0.81', '4.59', '-2.72', '2597.656', '5278.716', '32.00']"
4733,"['0.05', '-6.45', '-0.65', '2587.891', '4750.845', '32.00']"
4734,"['4.62', '-4.74', '10.14', '2592.773', '5014.780', '32.00']"
4735,"['-1.97', '4.16', '0.63', '2563.477', '3431.166', '32.00']"
4736,"['-2.45', '2.94', '-4.86', '2573.242', '3959.037', '32.00']"
4737,"['-0.08', '0.50', '0.39', '2602.539', '5542.652', '32.00']"
4738,"['4.92', '-2.12', '11.55', '2578.125', '4222.973', '32.00']"
4739,"['-0.20', '1.24', '-2.11', '2578.125', '4222.973', '32.00']"
4740,"['-4.65', '1.85', '-7.66', '2578.125', '4222.973', '32.00']"
4741,"['4.50', '-6.63', '2.77', '2583.008', '4486.909', '32.00']"
4742,"['4.56', '-4.50', '3.62', '2563.477', '3431.166', '32.00']"
4743,"['-0.81', '1.85', '4.78', '2578.125', '4222.973', '32.00']"
4744,"['-3.86', '5.32', '-4.43', '2587.891', '4750.845', '32.00']"
4745,"['-1.72', '1.54', '0.51', '2578.125', '4222.973', '32.00']"
4746,"['8.40', '-13.28', '14.17', '2568.359', '3695.101', '32.00']"
4747,"['4.01', '-8.03', '4.29', '2592.773', '5014.780', '32.00']"
4748,"['-5.44', '6.85', '-4.80', '2573.242', '3959.037', '32.00']"
4749,"['-4.28', '10.14', '-1.20', '2573.242', '3959.037', '32.00']"
4750,"['3.89', '-6.45', '3.74', '2573.242', '3959.037', '32.00']"
4751,"['2.18', '-9.01', '1.36', '2573.242', '3959.037', '32.00']"
4752,"['-6.23', '6.97', '-12.78', '2573.242', '3959.037', '32.00']"
4753,"['-2.58', '4.65', '-5.10', '2563.477', '3431.166', '32.00']"
4754,"['3.95', '-7.73', '4.78', '2573.242', '3959.037', '32.00']"
4755,"['-0.01', '-1.14', '0.88', '2592.773', '5014.780', '32.00']"
4756,"['-2.94', '6.78', '-4.61', '2573.242', '3959.037', '32.00']"
4757,"['0.35', '1.54', '-0.59', '2578.125', '4222.973', '32.00']"
4758,"['-0.38', '1.48', '-1.14', '2583.008', '4486.909', '32.00']"
4759,"['4.25', '-2.36', '2.34', '2583.008', '4486.909', '32.00']"
4760,"['-1.90', '4.77', '-0.16', '2578.125', '4222.973', '32.00']"
4761,"['-2.82', '6.48', '-6.32', '2573.242', '3959.037', '32.00']"
4762,"['-1.05', '2.39', '-0.53', '2558.594', '3167.229', '32.00']"
4763,"['-0.14', '-0.78', '-3.33', '2587.891', '4750.845', '32.00']"
4764,"['5.29', '-9.86', '4.29', '2563.477', '3431.166', '32.00']"
4765,"['-2.76', '6.54', '-2.54', '2563.477', '3431.166', '32.00']"
4766,"['-5.08', '8.25', '-9.86', '2578.125', '4222.973', '32.00']"
4767,"['-1.05', '-1.87', '0.57', '2592.773', '5014.780', '32.00']"
4768,"['2.85', '-1.26', '3.01', '2583.008', '4486.909', '32.00']"
4769,"['-1.78', '1.48', '-9.80', '2563.477', '3431.166', '32.00']"
4770,"['-5.50', '6.72', '-5.10', '2612.305', '6070.524', '32.00']"
4771,"['-1.90', '4.35', '-0.22', '2587.891', '4750.845', '32.00']"
4772,"['6.88', '-12.36', '7.58', '2583.008', '4486.909', '32.00']"
4773,"['1.39', '-3.95', '3.07', '2573.242', '3959.037', '32.00']"
4774,"['-3.31', '4.83', '-4.25', '2578.125', '4222.973', '32.00']"
4775,"['-1.54', '2.70', '-5.47', '2597.656', '5278.716', '32.00']"
4776,"['0.96', '-4.25', '1.97', '2602.539', '5542.652', '32.00']"
4777,"['3.83', '-5.96', '8.38', '2587.891', '4750.845', '32.00']"
4778,"['0.05', '2.21', '0.45', '2597.656', '5278.716', '32.00']"
4779,"['-4.65', '7.03', '-5.04', '2607.422', '5806.588', '32.00']"
4780,"['-2.15', '5.14', '-3.51', '2583.008', '4486.909', '32.00']"
4781,"['5.90', '-5.29', '7.28', '2568.359', '3695.101', '32.00']"
4782,"['0.11', '-6.20', '1.42', '2578.125', '4222.973', '32.00']"
4783,"['-5.62', '7.15', '-9.06', '2592.773', '5014.780', '32.00']"
4784,"['-1.72', '1.05', '-2.54', '2568.359', '3695.101', '32.00']"
4785,"['2.79', '-7.73', '4.11', '2578.125', '4222.973', '32.00']"
4786,"['0.05', '-2.85', '-1.08', '2573.242', '3959.037', '32.00']"
4787,"['-1.05', '5.02', '-1.87', '2587.891', '4750.845', '32.00']"
4788,"['-3.98', '4.10', '-5.83', '2587.891', '4750.845', '32.00']"
4789,"['1.39', '-3.03', '4.53', '2573.242', '3959.037', '32.00']"
4790,"['4.74', '-5.84', '3.99', '2563.477', '3431.166', '32.00']"
4791,"['1.33', '4.04', '-1.50', '2573.242', '3959.037', '32.00']"
4792,"['-0.93', '5.75', '1.67', '2587.891', '4750.845', '32.00']"
4793,"['-1.66', '3.06', '-1.20', '2583.008', '4486.909', '32.00']"
4794,"['4.80', '-4.68', '4.11', '2578.125', '4222.973', '32.00']"
4795,"['3.95', '-9.62', '5.88', '2607.422', '5806.588', '32.00']"
4796,"['-3.19', '4.41', '-4.19', '2583.008', '4486.909', '32.00']"
4797,"['-1.36', '8.19', '-4.19', '2573.242', '3959.037', '32.00']"
4798,"['3.16', '-11.33', '4.47', '2587.891', '4750.845', '32.00']"
4799,"['2.61', '-4.92', '4.05', '2587.891', '4750.845', '32.00']"
4800,"['-3.06', '4.59', '-5.40', '2558.594', '3167.229', '32.00']"
4801,"['-6.42', '5.93', '-9.37', '2592.773', '5014.780', '32.00']"
4802,"['1.02', '-1.69', '-0.10', '2597.656', '5278.716', '32.00']"
4803,"['5.78', '-8.40', '8.68', '2578.125', '4222.973', '32.00']"
4804,"['2.12', '-4.07', '0.02', '2578.125', '4222.973', '32.00']"
4805,"['-4.65', '7.33', '-4.80', '2583.008', '4486.909', '32.00']"
4806,"['1.14', '0.99', '3.07', '2558.594', '3167.229', '32.00']"
4807,"['1.45', '-8.28', '1.91', '2583.008', '4486.909', '32.00']"
4808,"['3.03', '-3.40', '3.07', '2583.008', '4486.909', '32.00']"
4809,"['1.69', '-4.80', '8.01', '2583.008', '4486.909', '32.00']"
4810,"['-4.40', '6.30', '-4.25', '2602.539', '5542.652', '32.00']"
4811,"['-0.14', '-4.31', '-0.65', '2592.773', '5014.780', '32.00']"
4812,"['5.78', '-3.34', '9.35', '2592.773', '5014.780', '32.00']"
4813,"['1.51', '-0.05', '0.45', '2592.773', '5014.780', '32.00']"
4814,"['-4.16', '8.06', '-5.04', '2587.891', '4750.845', '32.00']"
4815,"['-3.06', '3.55', '-3.21', '2563.477', '3431.166', '32.00']"
4816,"['4.62', '-7.55', '4.29', '2583.008', '4486.909', '32.00']"
4817,"['1.57', '-1.51', '0.45', '2573.242', '3959.037', '32.00']"
4818,"['-5.08', '9.65', '-6.87', '2578.125', '4222.973', '32.00']"
4819,"['-1.97', '3.31', '-2.11', '2592.773', '5014.780', '32.00']"
4820,"['4.86', '-12.36', '3.80', '2583.008', '4486.909', '32.00']"
4821,"['0.23', '4.35', '-0.34', '2578.125', '4222.973', '32.00']"
4822,"['0.23', '4.28', '-0.83', '2573.242', '3959.037', '32.00']"
4823,"['-3.06', '0.93', '-1.99', '2612.305', '6070.524', '32.00']"
4824,"['-1.36', '4.89', '-2.97', '2583.008', '4486.909', '32.00']"
4825,"['4.80', '-6.26', '4.66', '2583.008', '4486.909', '32.00']"
4826,"['0.35', '0.38', '1.30', '2592.773', '5014.780', '32.00']"
4827,"['-4.10', '9.41', '-5.65', '2587.891', '4750.845', '32.00']"
4828,"['-2.88', '5.87', '-2.78', '2583.008', '4486.909', '32.00']"
4829,"['1.94', '-3.58', '0.88', '2578.125', '4222.973', '32.00']"
4830,"['2.67', '-2.30', '6.06', '2587.891', '4750.845', '32.00']"
4831,"['-1.72', '6.48', '-1.99', '2587.891', '4750.845', '32.00']"
4832,"['-6.05', '10.63', '-9.73', '2583.008', '4486.909', '32.00']"
4833,"['-0.81', '1.72', '-0.71', '2597.656', '5278.716', '32.00']"
4834,"['6.14', '-6.87', '6.00', '2587.891', '4750.845', '32.00']"
4835,"['1.02', '-2.00', '-0.95', '2583.008', '4486.909', '32.00']"
4836,"['-2.88', '6.97', '-1.26', '2573.242', '3959.037', '32.00']"
4837,"['-3.37', '4.65', '-7.48', '2573.242', '3959.037', '32.00']"
4838,"['0.84', '-3.52', '-3.15', '2583.008', '4486.909', '32.00']"
4839,"['3.64', '-3.70', '3.38', '2583.008', '4486.909', '32.00']"
4840,"['1.20', '0.20', '1.24', '2568.359', '3695.101', '32.00']"
4841,"['-7.70', '8.86', '-9.92', '2583.008', '4486.909', '32.00']"
4842,"['-2.39', '1.17', '-4.55', '2583.008', '4486.909', '32.00']"
4843,"['-0.20', '1.11', '4.90', '2578.125', '4222.973', '32.00']"
4844,"['1.27', '-1.08', '-0.34', '2587.891', '4750.845', '32.00']"
4845,"['-0.62', '3.06', '-1.56', '2578.125', '4222.973', '32.00']"
4846,"['-1.23', '4.22', '-2.42', '2578.125', '4222.973', '32.00']"
4847,"['-4.16', '4.95', '-0.95', '2583.008', '4486.909', '32.00']"
4848,"['5.11', '-9.56', '3.13', '2587.891', '4750.845', '32.00']"
4849,"['2.12', '-1.45', '4.35', '2617.187', '6334.459', '32.00']"
4850,"['-2.39', '3.74', '-4.49', '2578.125', '4222.973', '32.00']"
4851,"['-2.70', '0.02', '-5.28', '2573.242', '3959.037', '32.00']"
4852,"['3.40', '-0.78', '-0.22', '2597.656', '5278.716', '32.00']"
4853,"['7.12', '-8.95', '7.70', '2568.359', '3695.101', '32.00']"
4854,"['0.66', '1.17', '-0.89', '2553.711', '2903.294', '32.00']"
4855,"['-5.38', '11.42', '-4.25', '2592.773', '5014.780', '32.00']"
4856,"['-1.72', '3.92', '-1.69', '2592.773', '5014.780', '32.00']"
4857,"['5.11', '-11.33', '3.74', '2558.594', '3167.229', '32.00']"
4858,"['0.29', '-3.89', '-1.26', '2602.539', '5542.652', '32.00']"
4859,"['-0.62', '3.61', '-2.97', '2578.125', '4222.973', '32.00']"
4860,"['-4.34', '6.60', '-5.22', '2612.305', '6070.524', '32.00']"
4861,"['-4.04', '6.36', '-4.06', '2573.242', '3959.037', '32.00']"
4862,"['3.70', '-8.83', '2.34', '2573.242', '3959.037', '32.00']"
4863,"['2.49', '-3.70', '0.33', '2602.539', '5542.652', '32.00']"
4864,"['-1.60', '11.48', '-1.50', '2592.773', '5014.780', '32.00']"
4865,"['-3.61', '3.86', '-6.99', '2578.125', '4222.973', '32.00']"
4866,"['-0.50', '-4.13', '1.61', '2607.422', '5806.588', '32.00']"
4867,"['0.90', '-6.81', '1.55', '2573.242', '3959.037', '32.00']"
4868,"['0.84', '-3.58', '2.10', '2573.242', '3959.037', '32.00']"
4869,"['2.42', '-1.81', '4.41', '2592.773', '5014.780', '32.00']"
4870,"['-3.06', '2.58', '-6.62', '2578.125', '4222.973', '32.00']"
4871,"['-0.75', '2.39', '1.36', '2568.359', '3695.101', '32.00']"
4872,"['2.85', '-3.34', '8.68', '2583.008', '4486.909', '32.00']"
4873,"['1.45', '-0.05', '3.50', '2587.891', '4750.845', '32.00']"
4874,"['-4.22', '3.86', '-4.43', '2587.891', '4750.845', '32.00']"
4875,"['3.64', '-3.22', '4.53', '2597.656', '5278.716', '32.00']"
4876,"['1.81', '-2.61', '2.77', '2587.891', '4750.845', '32.00']"
4877,"['3.58', '-6.51', '4.53', '2578.125', '4222.973', '32.00']"
4878,"['4.68', '-5.17', '9.29', '2568.359', '3695.101', '32.00']"
4879,"['-3.37', '6.78', '-3.33', '2578.125', '4222.973', '32.00']"
4880,"['-2.03', '1.05', '-1.01', '2583.008', '4486.909', '32.00']"
4881,"['7.91', '-6.63', '9.72', '2583.008', '4486.909', '32.00']"
4882,"['2.06', '-3.64', '3.86', '2578.125', '4222.973', '32.00']"
4883,"['-4.53', '10.44', '-4.92', '2592.773', '5014.780', '32.00']"
4884,"['0.11', '1.85', '-0.71', '2573.242', '3959.037', '32.00']"
4885,"['1.33', '-3.09', '1.36', '2607.422', '5806.588', '32.00']"
4886,"['3.03', '-3.34', '2.89', '2578.125', '4222.973', '32.00']"
4887,"['-1.30', '1.60', '-3.70', '2558.594', '3167.229', '32.00']"
4888,"['-3.25', '4.35', '-3.76', '2573.242', '3959.037', '32.00']"
4889,"['6.20', '-8.89', '9.53', '2568.359', '3695.101', '32.00']"
4890,"['3.58', '-5.78', '2.40', '2558.594', '3167.229', '32.00']"
4891,"['2.00', '-1.02', '0.75', '2597.656', '5278.716', '32.00']"
4892,"['1.45', '-0.72', '1.61', '2602.539', '5542.652', '32.00']"
4893,"['-3.00', '4.47', '-4.73', '2587.891', '4750.845', '32.00']"
4894,"['4.86', '-4.86', '5.02', '2573.242', '3959.037', '32.00']"
4895,"['5.60', '-9.56', '10.39', '2592.773', '5014.780', '32.00']"
4896,"['-1.72', '4.28', '-0.89', '2568.359', '3695.101', '32.00']"
4897,"['-1.66', '2.76', '-6.32', '2583.008', '4486.909', '32.00']"
4898,"['-2.27', '1.30', '0.14', '2583.008', '4486.909', '32.00']"
4899,"['4.19', '-6.81', '4.05', '2578.125', '4222.973', '32.00']"
4900,"['2.30', '0.50', '-0.16', '2573.242', '3959.037', '32.00']"
4901,"['-5.81', '7.03', '-5.47', '2602.539', '5542.652', '32.00']"
4902,"['-1.17', '2.76', '-3.88', '2602.539', '5542.652', '32.00']"
4903,"['3.83', '-5.84', '3.13', '2578.125', '4222.973', '32.00']"
4904,"['3.10', '-2.61', '2.16', '2583.008', '4486.909', '32.00']"
