0,1,2,3
-1.54,-7.97,1.17,-1.05574
4.19,-6.20,6.66,-1.58361
-2.58,12.28,-3.10,-1.58361
1.32,-12.85,0.62,-0.79181
5.04,3.50,-3.22,-0.52787
-4.65,1.06,-7.00,0.00000
2.24,-7.85,6.05,-0.52787
7.97,1.97,7.09,0.00000
-0.26,9.17,-3.64,0.00000
1.63,-4.98,5.01,-0.26394
-2.21,9.17,-3.03,-0.52787
2.85,3.43,-1.33,-0.52787
7.54,-10.47,2.94,-1.31968
0.04,12.15,-2.91,-0.26394
-2.40,0.93,-11.51,-1.58361
5.04,-6.87,5.56,-0.52787
-2.46,11.00,-0.35,-0.26394
3.52,3.43,-0.90,0.00000
-0.93,-11.38,0.93,-0.79181
0.41,6.12,1.42,-0.52787
-3.61,10.45,-8.77,0.26394
0.47,-13.58,4.89,-1.05574
4.25,-4.00,4.04,-1.05574
5.53,7.95,9.53,-1.05574
-4.59,0.20,-0.90,-1.05574
2.48,-4.80,5.93,0.26394
-1.42,17.28,-5.60,-0.52787
0.35,0.57,-4.92,0.26394
2.42,-11.87,3.92,-0.52787
7.60,-7.48,14.65,0.79181
-0.81,5.57,-3.95,-0.26394
-2.21,-6.38,2.33,-0.79181
-3.80,2.95,-6.51,0.79181
-7.46,9.96,-6.51,-0.52787
-0.32,5.75,-6.81,-0.79181
-0.14,-10.83,9.28,-0.26394
1.20,11.54,1.60,-0.52787
-2.15,0.20,-1.51,0.00000
1.87,-6.32,7.15,0.00000
2.30,10.57,-1.88,0.00000
1.20,3.98,-2.49,-0.79181
6.14,-9.68,4.04,-0.79181
-6.24,12.89,-10.41,-0.26394
-0.32,2.03,-9.31,-0.26394
-1.97,-8.58,3.73,-0.52787
7.42,-3.76,4.04,1.31968
1.75,2.40,0.87,2.11149
3.95,-11.63,6.66,-1.58361
-4.53,7.95,-1.33,0.00000
-2.58,7.70,-5.35,-0.52787
5.23,-5.96,8.12,-1.05574
-6.24,11.06,-12.12,0.52787
5.29,-12.48,7.15,0.26394
1.81,10.14,0.32,-1.84755
-7.40,3.68,-5.41,-0.79181
-0.14,-3.82,7.58,-0.26394
-2.33,11.54,-2.73,-0.26394
1.87,-8.88,3.25,-0.52787
2.00,-0.10,1.30,0.00000
-1.66,4.29,-4.80,0.00000
7.30,-12.05,1.78,-1.84755
-5.69,-4.07,-4.31,0.00000
-0.63,10.02,-1.63,-1.31968
0.17,3.19,-4.13,-1.84755
-2.15,-2.36,-7.06,0.52787
1.87,-9.07,2.45,-0.26394
0.71,8.62,-0.90,-0.79181
-0.44,-0.96,6.72,0.79181
6.02,-8.09,9.34,-0.26394
2.42,9.90,0.56,-1.05574
-7.40,7.70,-8.46,-0.52787
4.50,-6.99,-1.63,-0.79181
-2.09,9.65,-3.22,-0.79181
1.32,-7.66,-1.39,-0.52787
1.75,-1.14,6.78,-1.84755
-2.03,6.97,-3.77,-0.79181
-8.25,-5.35,-3.89,-1.58361
9.25,-9.19,8.37,0.52787
2.00,-8.58,9.16,-0.79181
0.47,7.03,-1.33,-0.79181
-2.52,9.47,-3.03,1.05574
0.41,4.78,-8.95,-0.79181
4.80,-10.53,5.38,0.00000
3.34,-5.96,11.60,0.79181
-1.97,5.69,-0.66,-0.52787
-3.07,-5.53,1.36,-0.52787
-0.20,5.32,-4.50,1.05574
1.51,10.20,-5.35,-1.31968
-1.66,6.24,-5.47,-0.26394
-8.61,-12.97,-1.39,-1.05574
4.92,-3.33,7.21,0.00000
-1.72,13.74,-1.51,-0.52787
-2.82,1.97,-8.77,-0.79181
2.85,-13.46,3.92,-0.52787
1.75,-5.16,3.55,-2.11149
-1.48,10.32,-3.03,0.26394
-5.38,-2.66,-9.80,0.79181
-0.32,-6.02,4.28,-1.58361
-0.57,7.28,-0.53,0.00000
-0.44,-9.80,10.93,-1.58361
-0.08,-2.85,4.34,0.26394
-1.66,2.76,-5.11,0.26394
-0.20,-12.36,3.00,0.00000
8.64,-4.19,9.77,0.00000
-1.79,5.87,-4.80,-0.79181
-11.30,-7.72,-7.30,-0.26394
-0.32,-5.10,5.75,-1.31968
4.13,6.79,0.38,-1.31968
-4.16,11.54,-7.06,0.26394
-5.26,-0.22,-2.18,-0.26394
0.65,-4.98,9.53,-1.05574
-4.83,9.65,-2.06,1.31968
-5.50,-6.26,-5.60,0.52787
-0.02,-5.53,5.08,-1.31968
-0.02,8.98,-0.23,-1.05574
-2.03,2.76,7.15,-0.52787
4.25,-11.99,3.92,-0.79181
2.73,-0.59,3.25,0.26394
0.59,6.91,3.37,0.26394
3.28,7.40,1.78,-0.79181
-1.72,-5.90,7.64,-0.79181
-4.83,6.91,-1.57,0.26394
-3.49,-4.19,-0.23,-0.79181
6.32,-10.35,4.59,-0.52787
1.14,-6.20,8.00,-0.26394
-8.25,8.01,-0.53,0.26394
-2.09,3.31,-8.83,0.26394
3.70,-12.97,4.89,-0.79181
3.82,-10.71,13.92,-1.31968
2.67,-6.87,7.21,-1.31968
-1.42,12.70,-2.24,0.00000
2.67,5.26,2.58,-0.79181
5.35,-9.43,3.25,0.79181
0.96,-4.49,9.22,-0.52787
9.86,1.73,6.97,0.79181
0.17,8.19,-0.53,-0.52787
-0.38,5.14,-3.28,-0.79181
6.51,-11.63,10.01,0.79181
6.81,-4.98,9.89,-0.26394
-1.97,7.03,-6.51,0.52787
5.17,-7.66,4.59,0.00000
6.14,6.24,8.37,-1.05574
-2.82,1.06,-2.85,-0.26394
-4.77,-6.08,6.30,1.31968
-3.07,13.74,0.44,-1.05574
-1.85,-1.87,0.56,-0.79181
5.17,-0.71,3.98,-0.52787
-0.93,10.08,-6.94,0.26394
-1.72,-6.38,0.08,0.00000
0.59,-6.87,7.27,-1.84755
4.31,4.59,0.62,0.26394
5.47,8.07,2.03,0.52787
-0.26,-10.41,2.15,-0.79181
-6.54,7.34,-5.53,-0.52787
-1.18,11.00,-0.78,0.00000
-3.98,-9.98,2.39,-1.05574
12.12,-4.74,11.05,-0.52787
0.59,2.70,-2.61,1.05574
-4.59,-6.87,-1.33,-0.52787
-1.60,0.51,1.54,-0.52787
-4.04,14.84,-2.12,-0.79181
-3.92,-1.81,-2.36,-0.79181
0.65,-5.10,6.48,0.52787
-6.91,8.92,-4.31,0.52787
-1.79,-6.93,0.62,-1.05574
1.08,-5.77,6.17,-0.79181
2.67,8.98,6.78,-1.58361
-2.15,4.04,-4.38,0.00000
2.67,-8.09,0.01,-1.31968
-0.99,-0.16,-3.58,0.52787
-3.37,9.23,-5.29,-0.52787
-2.82,-2.66,1.84,-1.05574
-9.47,-9.37,4.95,0.00000
-0.44,4.71,-4.38,-0.26394
0.10,2.58,-6.14,-0.26394
11.02,-7.60,8.67,0.00000
9.43,-0.29,6.11,0.26394
-0.50,5.63,-8.40,-0.79181
-2.58,-8.46,7.94,-0.79181
7.42,14.71,-1.51,-1.05574
-1.79,0.32,-4.13,-0.52787
1.14,-6.57,8.31,-0.52787
-0.50,11.79,5.26,-0.52787
-2.09,-2.42,3.25,0.52787
4.62,-2.48,1.23,0.26394
1.14,9.84,-1.75,0.00000
2.06,-11.08,1.84,-0.26394
2.24,3.13,-2.24,-1.31968
-5.69,6.91,-5.35,-1.31968
4.13,-6.93,12.70,0.26394
-3.92,7.40,-4.62,0.52787
2.30,-5.47,-7.42,-0.79181
1.20,-5.22,2.27,-1.05574
-0.38,4.65,-5.66,-0.79181
-2.40,-3.52,-5.60,-1.84755
-8.49,13.49,-10.47,-1.05574
-1.48,-11.02,3.73,0.26394
-0.08,5.51,-6.69,-0.79181
-4.16,11.24,-11.39,0.26394
-1.66,-9.37,1.42,-0.79181
8.28,0.75,6.97,-0.79181
0.35,9.29,-7.06,-1.84755
-2.82,-11.75,2.27,-0.79181
4.92,0.63,2.76,-0.52787
3.28,7.89,-0.35,-1.05574
5.10,-8.70,4.40,-1.58361
-2.58,8.98,-4.07,1.05574
5.84,-11.38,7.33,-0.26394
5.10,0.02,1.66,-0.79181
-2.27,4.04,-5.72,-1.05574
9.56,-14.19,15.87,-1.31968
-1.05,14.10,-5.72,-0.52787
-0.32,-11.08,1.36,-0.52787
4.80,-3.76,8.92,0.00000
1.20,8.07,-0.41,0.26394
5.23,-7.42,4.95,0.00000
4.37,8.92,3.19,-2.11149
-3.13,-2.66,0.99,-0.52787
0.10,-2.97,8.98,0.00000
2.73,7.21,-8.58,-1.05574
-1.97,9.47,-6.69,1.05574
-3.86,-9.43,-2.18,0.79181
1.26,-4.80,7.39,-0.52787
-0.44,11.42,2.94,-0.52787
-0.87,6.24,-2.36,-1.58361
0.53,-7.36,6.66,0.00000
-1.18,9.29,-2.73,0.26394
6.08,-9.13,1.30,-1.05574
-0.57,8.19,-3.10,-0.79181
0.47,-2.42,2.94,-0.52787
7.79,-6.08,11.78,-0.26394
-2.58,8.43,-7.18,0.00000
0.23,-10.65,-0.96,-1.84755
5.23,-0.53,-3.03,-0.26394
-2.52,8.50,-5.29,-0.52787
4.68,-11.32,1.78,-0.79181
2.24,-8.70,10.62,0.00000
-1.24,12.76,-2.00,0.00000
0.41,9.41,-1.75,1.05574
3.03,5.45,-2.24,0.52787
1.02,7.15,-4.19,-1.31968
-4.96,-6.20,-3.52,-0.52787
3.15,-10.77,-0.53,-1.05574
-0.81,-6.44,8.19,-1.31968
1.93,7.15,-2.06,-1.05574
-5.99,15.02,-8.83,-0.52787
-7.09,-2.79,-2.49,-0.52787
0.96,-6.63,7.09,0.26394
1.87,6.54,-0.23,-0.26394
-3.13,0.08,-1.08,-0.79181
-0.26,-6.69,7.70,-0.26394
1.69,5.69,0.38,0.00000
0.84,-13.76,9.22,-0.26394
5.84,0.14,-0.35,-1.05574
-2.03,4.41,-6.02,-0.52787
2.91,-13.15,4.65,-0.52787
2.48,-3.94,5.87,0.26394
2.73,3.86,-4.31,0.26394
1.75,-10.35,-3.34,-1.05574
1.57,-4.13,3.61,-0.52787
-2.88,7.70,-3.16,0.52787
-2.03,-8.76,7.51,-0.26394
2.79,-2.24,3.12,0.26394
-3.37,6.60,-5.47,-0.26394
6.57,-9.55,13.73,-1.58361
8.58,-3.64,5.99,-0.52787
-2.58,11.30,-4.92,0.52787
4.13,0.93,5.01,-0.79181
3.21,-10.90,7.51,-1.05574
4.13,3.37,1.05,-0.52787
-4.90,11.00,-18.16,-1.31968
-0.63,-12.54,-2.18,-1.31968
3.58,0.14,0.44,-0.52787
-0.44,3.68,-3.22,-1.31968
-3.25,-4.68,-0.90,-1.05574
-0.14,-5.16,4.77,-0.79181
-1.97,12.70,-1.51,-1.58361
-0.32,10.08,-12.55,-0.26394
4.56,-10.96,3.25,-1.31968
0.96,8.43,2.21,-0.26394
-8.43,3.56,-8.03,-0.52787
2.79,-6.26,8.43,-0.52787
-2.15,11.42,-2.24,-1.05574
4.31,-11.50,3.19,-0.52787
2.67,3.80,-3.52,-0.26394
-1.60,0.51,-2.49,-0.26394
-0.26,-6.69,2.21,0.26394
-3.43,5.02,-5.96,1.31968
1.81,-12.97,1.48,-1.31968
-5.81,12.76,-5.11,-0.52787
-5.32,-2.72,-6.75,0.26394
0.53,-8.09,9.59,-0.79181
1.02,11.67,-9.25,-0.79181
2.36,-7.42,-5.11,-0.52787
4.13,-0.65,-0.35,-0.52787
-5.44,3.01,-9.44,-0.26394
4.80,-11.14,0.87,-0.79181
-0.50,-5.77,10.32,-1.31968
-0.57,10.69,2.15,-1.05574
-1.54,9.53,-10.60,-0.52787
5.41,-11.99,0.20,-1.31968
-1.24,10.81,-4.38,0.79181
1.26,0.26,-0.72,-1.84755
5.23,-11.20,2.88,-1.05574
1.87,7.95,0.44,-0.79181
-0.08,9.23,-5.47,-1.05574
-6.11,-14.55,1.54,-0.52787
0.10,-5.53,5.75,-1.05574
4.19,11.85,2.70,-0.52787
-2.15,2.03,-3.28,-1.84755
0.96,-5.77,8.43,0.00000
-7.82,14.84,-14.25,0.79181
1.81,-13.76,3.31,-1.05574
4.50,4.90,1.05,-1.58361
-3.19,7.95,-9.99,-0.79181
2.79,-8.33,13.98,-1.05574
-3.00,6.00,-6.20,0.00000
3.28,-6.81,1.97,-0.52787
-6.54,11.54,-11.75,0.26394
3.40,-9.86,5.26,-1.05574
3.03,6.12,0.81,-1.31968
-13.55,-3.40,-4.38,-0.26394
3.76,0.75,5.14,-0.52787
0.23,4.23,-4.07,-2.11149
-3.00,-3.94,2.03,-0.79181
0.78,0.87,-4.62,-0.52787
-2.70,4.65,-7.42,0.26394
-1.30,-15.10,8.43,0.26394
2.30,-9.80,2.15,-0.52787
-0.57,-7.48,7.27,-0.52787
1.08,-2.79,1.11,-1.58361
-0.14,-9.74,6.36,0.00000
4.13,0.93,0.08,-0.52787
-0.69,14.04,0.44,0.00000
-6.85,14.23,-9.07,0.52787
-3.43,7.28,-5.29,-1.05574
-1.91,3.25,-1.27,-1.31968
4.07,-8.52,0.14,0.00000
5.96,-6.57,10.81,-2.37542
2.73,4.53,-0.66,-1.31968
-1.36,5.63,-0.41,0.79181
4.19,2.40,3.55,-1.31968
4.43,-13.58,6.17,-0.52787
9.25,-1.50,11.97,-1.84755
6.75,-0.35,4.16,-1.05574
-4.04,11.36,-4.86,-0.26394
-0.08,7.64,-6.69,0.00000
-4.96,-1.02,0.93,-0.52787
4.37,-12.91,1.84,-1.31968
1.93,-3.94,3.37,-0.52787
-1.24,7.58,5.44,-0.52787
-1.42,8.13,-6.51,-0.79181
2.42,-7.97,1.84,-1.31968
3.70,-2.11,1.84,-0.52787
-4.96,13.19,-12.00,-0.79181
4.37,-10.96,2.76,-1.31968
7.91,5.32,3.43,0.26394
-3.00,5.51,-4.99,-0.79181
2.67,-3.94,7.33,0.00000
-0.44,5.57,0.14,-0.26394
0.78,5.32,-8.28,-0.79181
5.04,-11.50,3.61,-1.58361
4.25,4.04,-1.14,-1.05574
-3.07,6.48,-13.64,0.00000
4.56,-11.20,1.23,-1.05574
-1.36,9.65,-0.72,-1.05574
0.41,-10.47,-1.69,-1.31968
6.75,3.01,-0.60,-1.05574
-1.18,-5.53,-0.23,-0.79181
3.82,-2.79,6.42,0.00000
-0.93,3.74,-7.79,-0.26394
-1.66,-10.77,3.43,-0.79181
1.87,-8.58,6.84,-0.52787
-0.20,9.35,-0.41,-0.79181
-2.40,1.48,-1.02,-1.05574
5.35,-5.10,6.30,-0.79181
-2.52,-9.55,4.53,-1.31968
-1.66,11.48,-2.42,-0.26394
-0.87,1.67,-1.94,-1.31968
1.20,-10.22,4.59,0.00000
-0.99,-5.90,8.06,-1.31968
-1.91,6.36,-3.77,-0.79181
-5.99,-6.69,-0.60,0.52787
0.04,-6.38,7.27,0.00000
-4.96,6.06,-4.86,0.52787
0.59,7.95,-1.57,-1.05574
1.81,-12.54,2.21,-0.26394
2.42,-4.86,2.33,-0.52787
2.54,7.34,8.25,-1.05574
-10.32,-3.03,-3.83,-0.26394
0.35,-5.22,3.49,-0.79181
-3.31,9.29,-8.03,0.00000
-6.36,-0.29,-0.66,-1.84755
5.10,-8.03,3.25,-1.05574
5.71,8.13,1.66,0.26394
0.47,5.51,-6.63,-2.11149
3.46,-10.22,3.80,-0.79181
-2.40,2.70,-4.68,-0.26394
-7.27,3.07,-6.57,-1.31968
-0.75,-12.18,1.60,-1.84755
4.25,-3.09,3.25,-0.26394
-5.38,8.19,-11.39,-0.52787
3.64,-9.92,1.72,-1.05574
-0.26,12.58,1.05,-1.31968
-4.96,2.03,-8.22,-1.31968
5.17,-0.47,-1.45,-1.58361
-2.52,-7.79,-1.14,0.52787
-2.58,-7.05,5.38,-0.79181
-2.46,13.56,-1.94,-1.05574
-3.25,-9.37,3.92,0.00000
4.37,0.32,-0.72,0.00000
-6.24,6.42,-3.40,-0.26394
6.51,-8.15,7.15,-1.58361
-4.90,7.89,-1.45,-1.05574
-5.44,-7.30,1.84,-1.58361
1.39,-4.61,7.76,0.52787
-6.66,10.45,-16.02,-0.26394
-3.31,-8.64,5.50,0.00000
-2.33,11.12,-5.11,-0.79181
-6.42,-10.71,-2.49,-0.52787
0.90,2.70,5.44,0.79181
-2.58,6.00,-7.67,0.52787
-0.81,-4.43,7.21,-0.26394
-1.42,12.34,6.42,-0.52787
-3.80,-5.83,0.81,-0.79181
4.80,-5.59,6.05,-0.26394
-5.44,10.93,-8.34,0.00000
3.76,-14.49,5.26,-1.05574
2.67,9.84,0.20,-0.52787
-5.57,0.69,-8.58,-0.26394
1.32,-3.40,7.58,-1.58361
-3.43,7.21,-5.78,-1.31968
-6.60,-6.08,-7.91,-0.26394
0.53,6.24,1.90,-2.11149
-3.86,-5.96,-0.11,-0.26394
1.39,1.48,-0.60,-1.31968
0.35,4.65,-1.75,-0.52787
3.89,-6.63,10.99,-0.52787
1.93,6.91,-3.83,-0.79181
8.82,-7.54,9.22,-0.52787
-3.31,8.56,-4.92,-0.52787
8.03,-8.52,3.61,0.00000
1.26,5.75,-1.51,-1.05574
-1.36,-11.38,2.09,-1.58361
-3.13,12.70,-4.25,-1.84755
-2.70,-0.77,-1.94,-0.26394
3.40,-6.26,6.17,-0.79181
-2.52,5.81,-7.79,-1.84755
3.28,-15.71,10.99,-1.05574
-3.92,12.58,-0.41,-1.05574
1.02,-12.48,0.01,-0.26394
8.82,-3.33,10.93,-1.31968
-2.27,7.03,-6.02,0.00000
4.13,-9.98,0.08,-0.79181
6.45,3.01,8.98,0.00000
-2.40,-4.92,-0.53,0.00000
3.76,7.28,-3.34,-1.05574
-2.03,-1.93,3.55,-0.79181
1.08,-8.70,2.51,-1.31968
-0.14,5.08,-8.22,-1.31968
-1.72,-1.81,-0.72,-0.26394
1.63,2.28,-4.68,-1.31968
3.09,-4.80,8.06,-0.79181
-5.32,12.34,-8.77,-0.52787
-1.72,-9.80,1.97,-0.79181
3.76,9.53,-0.17,-1.05574
-3.55,-9.07,5.93,-0.79181
5.96,-5.22,13.43,0.00000
-2.52,4.17,-7.42,-1.84755
-0.26,-10.29,8.80,-0.52787
0.47,13.62,-3.03,0.00000
3.21,-12.97,3.00,-1.05574
-0.63,8.86,1.11,-0.79181
0.47,-6.63,-2.06,-1.31968
4.01,4.29,-0.35,-1.84755
-2.58,-6.57,1.54,0.26394
5.29,3.01,9.40,-0.52787
-0.69,0.26,-1.88,-1.58361
4.01,2.15,0.26,-2.37542
-0.63,4.35,-4.31,-1.58361
2.91,-6.69,7.51,-0.79181
-0.38,3.80,-4.68,-1.84755
-1.42,-4.61,-3.10,-0.79181
1.87,8.86,0.50,-1.31968
-1.36,-9.19,3.49,-0.79181
0.90,8.68,-1.02,-0.26394
0.96,-10.22,2.45,0.00000
2.73,7.95,1.36,0.00000
-0.26,4.41,-4.80,-0.52787
-4.22,-7.54,-2.36,0.00000
3.95,-5.22,7.21,-1.31968
-0.81,12.34,-1.20,-0.52787
-3.92,-6.44,2.51,-1.05574
1.51,-6.38,7.33,-1.31968
-4.35,11.36,-2.79,-0.52787
0.90,11.67,-7.42,-1.05574
5.47,-11.87,4.34,-0.52787
1.75,7.64,-3.70,-1.84755
1.69,5.75,-3.64,0.00000
-1.42,-9.07,-0.17,0.00000
1.20,-7.36,3.43,-1.05574
-5.93,5.63,-8.16,-1.58361
-1.11,-13.33,3.00,-1.84755
3.52,-4.74,9.65,-1.05574
-0.63,13.49,-1.20,-0.52787
3.95,6.06,-3.70,-0.52787
4.19,-9.00,4.53,-0.26394
3.34,8.25,4.95,-1.84755
3.76,-0.65,4.71,-0.52787
-1.54,-5.35,7.82,0.52787
2.91,5.14,-5.66,-1.05574
6.45,-14.98,6.66,-2.37542
-2.27,11.79,0.32,-0.79181
-2.46,-10.29,-1.63,-1.58361
1.63,-9.49,6.05,1.58361
-0.57,6.30,-6.08,-1.31968
4.13,-8.52,-0.29,-0.52787
-0.08,2.15,6.60,-1.84755
-2.58,0.75,-6.14,-1.05574
0.23,-5.04,2.09,0.52787
3.70,4.41,-0.66,-0.79181
1.75,-14.80,5.99,-1.05574
-2.15,11.12,-2.12,-1.31968
5.04,-9.55,-0.90,-0.52787
2.60,3.80,-0.66,-1.05574
-1.91,-2.85,-1.51,-1.05574
-3.31,-4.07,5.14,0.26394
-5.20,10.08,-9.99,-1.05574
0.59,-13.70,4.71,0.00000
3.28,12.40,-4.19,-0.52787
-1.30,5.45,-7.79,-0.52787
5.23,-4.07,9.34,-1.31968
-1.42,9.65,-1.14,-0.52787
1.69,-6.99,-4.68,-1.84755
-0.20,13.25,0.62,-2.37542
-0.08,-7.36,-2.42,-1.05574
1.75,9.04,2.45,-0.79181
-2.82,-1.50,0.20,-0.26394
-0.69,-0.22,0.08,-0.52787
-1.60,5.02,0.87,-1.84755
-1.91,-5.04,8.19,-1.05574
-1.05,2.34,-7.30,-0.79181
-2.03,-6.26,1.97,-1.31968
-3.55,10.93,0.87,0.00000
2.85,-11.14,2.88,-1.05574
-1.30,8.19,-9.86,-1.05574
-2.58,-6.57,0.99,0.26394
1.69,10.51,-1.20,-2.37542
6.93,-11.20,10.32,1.05574
1.08,-1.32,0.14,-0.26394
-0.81,3.62,-3.34,-1.31968
-1.05,-3.09,3.12,-0.79181
-1.85,7.34,-10.96,-0.52787
-0.93,-5.77,7.39,-1.05574
-9.53,0.51,-1.02,-2.11149
0.96,-9.86,12.64,0.26394
-1.91,0.45,-1.94,-0.26394
7.00,7.46,-6.57,-1.31968
-5.75,3.62,-5.90,-1.05574
4.07,-2.66,1.42,-1.84755
-2.09,-8.52,3.80,-1.05574
8.28,9.65,0.38,-1.84755
-2.94,-7.66,2.70,-0.26394
6.45,0.26,3.61,-1.84755
-3.13,7.52,-11.02,-0.79181
-0.38,-2.97,7.88,-0.79181
-3.74,5.75,-3.95,-2.63936
0.53,-8.15,8.37,-1.05574
2.42,12.76,-0.23,-1.31968
-1.18,5.14,-7.42,-1.05574
1.20,-7.30,4.16,-0.79181
-2.76,-6.26,6.66,-0.52787
3.03,9.10,3.25,-0.79181
-4.83,9.04,-3.95,-0.52787
-0.75,6.42,-4.56,-0.52787
-0.75,-10.53,4.47,-0.52787
0.78,-5.96,4.04,-0.79181
2.12,8.92,0.26,-1.58361
-2.46,0.45,-2.42,-1.05574
-0.63,-8.76,3.31,-1.05574
-1.05,-1.02,2.33,-1.58361
4.07,1.67,-1.51,-2.11149
-4.35,9.71,-8.22,-0.79181
-3.49,7.09,-8.89,-1.05574
3.15,-9.00,5.62,-1.58361
-1.18,8.92,-2.67,0.26394
-4.47,-0.59,-2.24,-1.58361
4.43,-6.32,5.50,0.26394
-4.53,5.93,-6.14,1.05574
4.07,-11.08,6.42,1.05574
-0.32,-3.70,7.45,-0.52787
-1.42,10.02,-0.66,-0.52787
-2.76,-7.42,-2.06,1.05574
1.45,-3.52,7.33,0.00000
-0.87,12.95,-0.35,-0.26394
-1.60,1.79,2.58,-1.58361
2.97,-11.02,2.64,-1.58361
0.23,12.89,0.14,-0.52787
-7.15,-3.15,-0.53,0.00000
2.18,-12.30,7.76,-0.52787
1.87,7.58,-1.39,-1.05574
-0.32,5.69,-1.51,-1.05574
-0.81,-9.74,-0.29,-1.58361
-1.05,-3.94,6.30,-0.79181
0.59,8.56,-4.13,-0.79181
-7.09,10.93,-14.07,-0.52787
-5.14,-8.27,-2.79,-0.79181
3.52,-4.68,10.56,-1.84755
2.24,7.34,7.27,-0.52787
1.45,2.52,1.54,-1.84755
5.96,-11.02,4.65,-1.05574
2.36,-5.65,6.54,-0.52787
7.06,5.57,4.89,-1.31968
-1.24,10.14,-4.19,0.26394
-1.60,-8.46,0.32,-1.05574
1.57,-9.98,1.72,-0.79181
4.50,0.87,1.36,-1.58361
0.29,3.19,-5.23,-1.58361
-3.92,-4.31,-3.28,0.52787
-0.50,-7.60,8.92,0.00000
-3.55,8.25,-5.84,-0.52787
2.97,-9.80,0.69,-1.05574
-0.08,-8.70,4.59,-1.84755
3.70,7.95,-0.41,-1.31968
-3.13,9.96,-14.50,-0.26394
7.00,-12.42,8.80,-0.52787
-1.11,10.87,-0.35,-1.05574
-8.00,4.53,-2.18,-0.79181
9.31,-7.42,4.95,-1.58361
0.90,10.08,-1.14,-1.31968
-6.42,6.79,-9.80,-0.26394
0.65,5.93,-7.30,-1.05574
-1.60,-10.96,2.09,0.79181
3.82,-12.24,1.05,-0.52787
2.18,-10.47,8.92,-1.31968
2.42,-4.86,7.94,-0.79181
-2.09,9.35,-4.86,-1.05574
2.67,3.07,-0.60,0.00000
4.68,6.48,1.84,-1.84755
-3.00,-8.40,0.50,-1.58361
0.17,-12.36,-1.14,-0.52787
4.07,-3.21,2.33,-0.26394
-1.42,13.43,-2.55,-0.52787
-5.69,3.62,-7.12,0.26394
-6.66,-9.07,-3.70,-0.26394
0.35,-6.57,9.16,-1.84755
-1.11,14.10,-0.47,-0.26394
2.36,3.86,-0.78,-0.79181
-3.49,-8.64,4.65,-1.58361
0.17,-8.15,9.16,-1.84755
4.13,-0.29,7.15,-0.52787
-1.91,3.62,-8.10,0.00000
1.75,0.32,2.09,-1.84755
-4.96,5.45,-7.85,-1.58361
2.30,-13.27,2.15,-0.26394
4.43,-0.16,0.32,-0.79181
0.90,3.74,-1.39,-0.79181
4.56,-4.00,4.28,-0.79181
1.45,10.93,3.98,-1.84755
-1.05,1.36,-1.39,-1.05574
0.41,-6.44,7.39,-1.05574
-2.27,8.13,-4.56,-0.52787
-0.08,-16.87,6.36,-1.05574
5.78,8.50,9.65,-0.79181
-3.80,0.32,-3.40,-2.11149
-1.54,-6.26,1.17,-1.58361
-1.48,8.98,1.72,0.52787
1.93,-4.43,5.32,-1.05574
1.32,4.41,-4.44,-2.11149
6.08,-12.42,2.58,-1.58361
3.28,4.78,-2.67,-1.58361
0.10,3.37,-0.96,-1.05574
3.82,-8.21,5.50,-2.11149
-4.10,10.26,-3.34,1.58361
4.37,-9.31,6.17,-1.05574
3.76,11.36,-1.45,-1.84755
0.59,2.64,-2.36,-1.84755
4.07,-1.87,2.64,0.00000
-5.63,8.98,-11.57,-0.52787
3.40,-8.27,10.62,-0.26394
-2.21,3.07,-7.49,-0.52787
-1.91,-6.93,7.64,-0.79181
-0.26,10.93,-1.94,-0.52787
6.32,-10.10,1.84,-0.52787
4.56,13.13,1.72,-0.52787
-1.48,-12.72,1.05,-1.05574
5.35,3.56,-0.11,-1.58361
-1.79,6.85,-2.73,-1.84755
-1.48,-3.94,-1.63,-0.79181
-1.60,2.89,-5.66,-1.05574
0.71,-2.18,3.61,0.79181
-1.11,5.93,-7.06,-0.26394
1.51,-11.69,4.59,-0.52787
-5.38,11.48,-4.99,-0.79181
0.78,-14.55,5.99,-0.52787
0.35,10.57,-1.57,-1.84755
-1.48,-9.55,2.64,-2.11149
2.60,-6.63,5.44,-0.52787
-1.42,2.09,-4.80,-1.84755
1.51,-5.90,8.43,-0.26394
-3.98,4.35,-10.90,-1.05574
-0.44,-5.41,4.89,-1.31968
-3.37,6.54,-7.61,-1.31968
-1.05,-12.05,10.56,-1.58361
-4.53,12.40,-7.00,-1.05574
5.90,-11.14,2.45,0.00000
3.89,7.58,-5.66,-0.26394
-3.98,-9.92,-1.75,-1.31968
2.42,3.31,0.99,-1.31968
-4.53,-5.10,-4.56,0.00000
2.30,1.97,2.76,-1.05574
-3.86,-3.21,-0.17,-1.05574
9.86,1.00,6.97,-1.05574
-0.26,2.89,1.66,-1.05574
2.18,-14.80,-1.33,-1.05574
0.84,2.76,-0.72,-1.31968
-1.66,11.97,-7.24,-1.31968
-0.20,-10.53,4.77,-0.52787
3.64,-1.93,1.78,-0.79181
0.10,9.71,-9.86,-0.26394
0.23,-7.54,2.39,-1.31968
2.06,1.54,0.01,-1.31968
4.37,5.14,1.30,-0.79181
-5.63,-12.91,2.33,-1.31968
1.81,-6.50,5.01,-0.26394
-3.74,7.70,-7.91,-0.26394
4.98,-15.10,7.45,-0.52787
