0,1,2,3,4,5
3.51,0.51,8.32,4.88281,-3.16723,31.00
14.97,4.53,28.62,4.93164,-1.84755,31.00
0.95,3.44,-2.54,4.89258,-2.90329,31.00
-8.69,0.75,-33.82,4.94141,-1.58361,31.00
-4.05,19.35,-24.55,4.89258,-2.90329,31.00
1.13,3.50,2.28,4.89258,-2.90329,31.00
7.66,-14.61,22.58,4.93164,-1.84755,31.00
4.30,3.92,3.74,4.92187,-2.11149,31.00
0.64,7.83,2.22,4.99023,-0.26394,31.00
-0.94,-5.10,4.96,4.94141,-1.58361,31.00
-6.37,0.57,-19.49,4.91211,-2.37542,31.00
-3.08,24.72,-30.95,4.93164,-1.84755,31.00
-2.83,3.19,0.08,4.95117,-1.31968,31.00
4.24,-15.34,18.62,4.91211,-2.37542,31.00
5.83,-0.53,13.25,4.95117,-1.31968,31.00
1.01,2.15,-7.72,4.92187,-2.11149,31.00
2.60,1.36,17.46,4.93164,-1.84755,31.00
12.47,-7.42,31.55,4.94141,-1.58361,31.00
1.62,-10.41,-3.57,4.96094,-1.05574,31.00
1.68,-7.05,0.57,4.91211,-2.37542,31.00
-4.30,8.50,-13.64,4.87305,-3.43117,31.00
-3.50,-6.32,-13.27,4.99023,-0.26394,31.00
-2.89,-1.38,-14.61,4.93164,-1.84755,31.00
0.58,2.58,15.94,4.93164,-1.84755,31.00
-0.70,-8.64,7.34,4.89258,-2.90329,31.00
-1.92,-5.10,-13.64,4.95117,-1.31968,31.00
1.25,2.83,10.21,4.89258,-2.90329,31.00
-1.61,-10.28,1.43,4.93164,-1.84755,31.00
0.40,-8.76,0.15,4.94141,-1.58361,31.00
0.95,7.34,20.08,4.91211,-2.37542,31.00
2.47,-17.30,21.12,4.95117,-1.31968,31.00
6.62,-14.31,36.18,4.97070,-0.79181,31.00
13.14,7.09,28.38,4.90234,-2.63936,31.00
5.95,-18.21,20.45,4.88281,-3.16723,31.00
-1.49,-3.70,-9.06,4.87305,-3.43117,31.00
-9.30,6.97,-39.61,4.94141,-1.58361,31.00
-0.82,-5.16,8.32,4.91211,-2.37542,31.00
3.75,0.33,28.86,4.91211,-2.37542,31.00
3.45,-4.43,14.17,4.96094,-1.05574,31.00
-4.97,6.24,-35.89,4.91211,-2.37542,31.00
1.74,-1.93,15.75,4.94141,-1.58361,31.00
8.27,-10.65,21.79,4.96094,-1.05574,31.00
-6.61,15.20,-12.48,4.92187,-2.11149,31.00
-13.62,-0.65,-39.79,4.93164,-1.84755,31.00
