x-axis,y-axis,z-axis,voltage,current,temp
-0.33,1.99,-11.64,5.08789,2.37542,30
-5.58,13.69,-3.29,5.11719,3.16723,30
-1.06,0.1,-0.6,5.11719,3.16723,30
-0.03,-7.83,4.64,5.09766,2.63936,30
-7.04,8.02,-9.26,5.07812,2.11149,30
2.59,-4.54,-1.03,5.13672,3.6951,30
-2.89,4.42,-5.42,5.10742,2.90329,30
-1.92,5.46,-7.8,5.08789,2.37542,30
-4.6,10.83,-9.39,5.09766,2.63936,30
1.86,-1.25,0.07,5.04883,1.31968,30
2.96,-2.95,-0.18,5.04883,1.31968,30
-4.48,9.97,-10.97,5.09766,2.63936,30
2.47,-1.73,3.66,5.09766,2.63936,30
-1.92,2.78,-3.47,5.09766,2.63936,30
-4.11,8.27,-9.2,5.10742,2.90329,30
-0.82,3.57,-2.98,5.10742,2.90329,30
4.61,-6.25,5.31,5.06836,1.84755,30
-3.44,6.01,-4.45,5.05859,1.58361,30
0.09,-0.82,0.74,5.11719,3.16723,30
5.09,-4.54,6.59,5.08789,2.37542,30
1.74,-4.17,1.83,5.05859,1.58361,30
-0.7,1.13,-2.43,5.08789,2.37542,30
-5.15,12.35,-7.92,5.10742,2.90329,30
1.07,-9.6,0.49,5.09766,2.63936,30
-1.61,4.06,-3.23,5.07812,2.11149,30
-2.53,3.14,0.74,5.09766,2.63936,30
4.06,-2.34,5.25,5.03906,1.05574,30
0.4,-3.69,3.6,5.11719,3.16723,30
2.35,-0.03,2.93,5.06836,1.84755,30
-9.85,26.38,-12.8,5.17578,4.75084,30
0.28,2.53,-2.92,5.10742,2.90329,30
-6.92,10.34,-5.67,5.09766,2.63936,30
-2.59,3.75,-5.18,5.0293,0.79181,30
4.67,-6.49,1.96,5.11719,3.16723,30
2.17,-3.14,4.7,5.09766,2.63936,30
-0.21,3.33,1.96,5.08789,2.37542,30
2.23,8.39,8.6,5.04883,1.31968,30
0.34,4.73,-3.47,5.04883,1.31968,30
-5.64,9.55,-3.29,5.07812,2.11149,30
-2.22,6.44,-2.98,5.06836,1.84755,30
2.84,-5.82,7.63,5.08789,2.37542,30
2.29,-2.77,7.99,5.05859,1.58361,30
-4.66,8.57,-4.08,5.08789,2.37542,30
-0.09,-3.87,1.96,5.08789,2.37542,30
0.64,2.9,-0.85,5.07812,2.11149,30
-7.59,10.28,-7.43,5.08789,2.37542,30
2.59,-3.38,1.71,5.08789,2.37542,30
-0.58,-3.26,-0.24,5.06836,1.84755,30
-0.39,5.03,6.04,5.07812,2.11149,30
-5.45,8.27,-4.2,5.08789,2.37542,30
-2.1,-1.37,-6.64,5.08789,2.37542,30
0.89,-6.12,-0.06,5.08789,2.37542,30
-3.99,6.19,-6.7,5.10742,2.90329,30
-0.33,1.74,-1.58,5.06836,1.84755,30
1.13,-1.31,-6.4,5.07812,2.11149,30
3.75,-3.56,3.42,5.13672,3.6951,30
-4.54,7.41,-3.78,5.11719,3.16723,30
-0.88,1.44,-5.85,5.11719,3.16723,30
0.28,-0.82,-0.36,5.08789,2.37542,30
-3.69,8.88,-7.01,5.04883,1.31968,30
0.76,-1,0.13,5.12695,3.43117,30
1.86,2.96,-1.46,5.09766,2.63936,30
1.62,-1.92,1.22,5.12695,3.43117,30
-5.82,7.72,-6.52,5.11719,3.16723,30
2.41,-2.65,2.2,5.07812,2.11149,30
-0.82,3.57,1.65,5.11719,3.16723,30
-1.49,7.29,-3.9,5.09766,2.63936,30
-0.27,1.13,-0.12,5.13672,3.6951,30
3.33,-0.58,0.55,5.07812,2.11149,30
-0.03,-7.65,-2.74,5.08789,2.37542,30
-1.49,6.8,-3.84,5.04883,1.31968,30
2.23,-7.77,5.86,5.08789,2.37542,30
-7.65,13.51,-12.07,5.05859,1.58361,30
-1.55,4.3,-4.93,5.06836,1.84755,30
3.81,-3.44,4.03,5.09766,2.63936,30
0.89,-2.1,1.1,5.07812,2.11149,30
-5.39,4.67,-5.12,5.15625,4.22297,30
2.96,4.49,3.24,5.09766,2.63936,30
-4.48,8.63,-4.63,5.13672,3.6951,30
2.05,-7.4,4.7,5.12695,3.43117,30
6.13,-7.04,8.79,5.10742,2.90329,30
1.25,-4.97,4.03,5.10742,2.90329,30
-2.47,11.07,-4.14,5.14648,3.95904,31
-2.53,14,0.07,5.08789,2.37542,30
-1.74,5.83,0.31,5.08789,2.37542,30
2.29,2.96,2.57,5.06836,1.84755,30
4.06,-5.27,3.18,5.07812,2.11149,30
3.02,-2.53,5.19,5.07812,2.11149,30
-4.97,3.08,-4.32,5.07812,2.11149,31
1.98,-3.26,2.81,5.13672,3.6951,31
3.75,-0.64,4.21,5.05859,1.58361,31
-1.37,8.81,-1.03,5.10742,2.90329,30
2.84,-3.14,4.03,5.09766,2.63936,31
-1.06,4.3,0.49,5.09766,2.63936,30
-0.21,3.75,-1.21,5.08789,2.37542,31
-2.53,7.72,-4.57,5.06836,1.84755,31
2.72,-3.38,3.3,5.06836,1.84755,31
-6.49,11.44,-6.58,5.11719,3.16723,31
6.5,-8.93,0.07,5.06836,1.84755,31
-1.61,6.19,-1.34,5.08789,2.37542,31
-1.98,7.41,-2.01,5.14648,3.95904,31
-1.19,5.4,-5.67,5.08789,2.37542,31
4.91,-7.65,4.03,5.09766,2.63936,31
-0.82,5.03,-0.6,5.09766,2.63936,31
3.51,-3.93,4.09,5.05859,1.58361,31
0.34,0.34,4.76,5.09766,2.63936,31
-4.42,6.44,1.53,5.10742,2.90329,31
-0.58,4.97,0,5.08789,2.37542,31
0.7,1.99,3.42,5.16602,4.48691,31
2.59,-3.5,3.85,5.08789,2.37542,31
-3.56,2.84,-6.15,5.09766,2.63936,31
-1.67,-2.95,4.21,5.08789,2.37542,31
-1.86,7.6,-2.07,5.07812,2.11149,31
-1.31,5.64,1.65,5.04883,1.31968,31
1.86,-5.88,5.19,5.16602,4.48691,31
-1.19,4.12,-4.02,5.12695,3.43117,31
-2.95,9.97,-2.37,5.08789,2.37542,31
3.75,-8.38,1.53,5.08789,2.37542,31
-5.64,10.7,-7.5,5.07812,2.11149,31
1.5,-5.64,6.83,5.06836,1.84755,31
2.96,-9.6,4.7,5.06836,1.84755,31
1.56,-4.54,1.83,5.16602,4.48691,31
-2.16,6.74,-2.56,5.14648,3.95904,31
1.19,-3.87,0.07,5.08789,2.37542,31
-1.55,5.22,-3.29,5.04883,1.31968,31
-4.54,9.61,-1.82,5.10742,2.90329,31
5.95,-7.53,10.55,5.08789,2.37542,31
0.58,-5.76,1.9,5.16602,4.48691,31
-4.6,9.91,-4.26,5.05859,1.58361,31
2.35,-0.27,2.99,5.13672,3.6951,31
1.31,-4.05,-0.42,5.09766,2.63936,31
-3.93,8.57,-4.63,5.07812,2.11149,31
4.06,-6.92,5.07,5.07812,2.11149,31
-4.97,17.41,-15.42,5.07812,2.11149,31
-6.43,9.06,-7.13,5.08789,2.37542,31
-0.03,-0.15,-0.54,5.09766,2.63936,31
-0.09,-5.03,2.69,5.03906,1.05574,31
-3.63,11.19,-4.45,5.14648,3.95904,31
7.78,-16.25,1.9,5.04883,1.31968,31
-1.86,6.62,-3.17,5.06836,1.84755,31
-4.42,8.51,-3.9,5.11719,3.16723,31
-4.17,9.06,-5.48,5.08789,2.37542,31
3.08,-2.22,9.03,5.12695,3.43117,31
-4.78,12.47,-6.58,5.05859,1.58361,31
7.47,-16.43,6.77,5.08789,2.37542,31
0.34,0.7,-0.73,5.07812,2.11149,31
-2.35,7.96,-1.52,5.09766,2.63936,31
-1.67,4.91,-3.78,5.07812,2.11149,31
3.08,-2.59,6.22,5.08789,2.37542,31
-4.42,8.63,-3.9,5.05859,1.58361,31
-2.1,7.41,0.92,5.07812,2.11149,31
3.81,-14.72,15.19,5.06836,1.84755,31
-3.02,0.52,0.13,5.06836,1.84755,31
4.18,-5.82,4.03,5.10742,2.90329,31
4.36,-6.73,7.81,5.03906,1.05574,31
1.25,1.44,0.61,5.06836,1.84755,31
-3.99,9.73,-3.78,5.07812,2.11149,31
3.69,-7.53,7.87,5.07812,2.11149,31
-3.26,10.46,-4.2,5.10742,2.90329,31
2.84,-9.05,-1.28,5.09766,2.63936,31
2.11,-7.04,5.55,5.06836,1.84755,31
0.15,-1.86,-0.36,5.07812,2.11149,31
-1.55,3.69,-6.03,5.07812,2.11149,31
3.75,-4.42,3.05,5.08789,2.37542,31
-5.21,4.61,-5.73,5.10742,2.90329,31
1.01,-2.1,-2.19,5.07812,2.11149,31
2.9,-10.45,0.31,5.10742,2.90329,31
-2.89,5.1,-4.69,5.05859,1.58361,31
-3.08,10.52,-6.4,5.10742,2.90329,31
1.13,-13.62,-0.97,5.07812,2.11149,31
-0.52,0.34,-2.74,5.05859,1.58361,31
7.35,-7.83,4.82,5.07812,2.11149,31
2.41,-3.62,2.44,5.14648,3.95904,31
-2.1,6.13,-1.4,5.15625,4.22297,31
-2.53,8.2,-9.81,5.07812,2.11149,31
3.2,-3.56,2.69,5.09766,2.63936,31
2.41,-1.8,4.7,5.11719,3.16723,31
-3.32,11.99,-4.69,5.05859,1.58361,31
0.7,-4.84,1.47,5.08789,2.37542,31
-2.71,11.56,-6.82,5.09766,2.63936,31
-3.93,9.24,-8.96,5.09766,2.63936,31
-0.27,5.7,0.37,5.08789,2.37542,31
1.31,1.25,-0.18,5.07812,2.11149,31
-5.39,5.7,-7.25,5.09766,2.63936,31
6.44,-6.61,2.5,5.06836,1.84755,31
1.01,3.57,0.98,5.09766,2.63936,31
-0.27,8.88,1.29,5.06836,1.84755,31
0.76,3.2,4.09,5.10742,2.90329,31
3.51,-3.87,9.03,5.06836,1.84755,31
-1.92,8.57,-1.58,5.09766,2.63936,31
1.56,1.62,4.94,5.08789,2.37542,31
3.87,-2.28,7.02,5.14648,3.95904,31
-2.41,8.63,-4.45,5.06836,1.84755,31
3.2,-1.92,3.36,5.11719,3.16723,31
0.34,0.95,5.13,5.10742,2.90329,31
-0.7,5.03,2.69,5.13672,3.6951,31
-2.65,7.66,-3.17,5.08789,2.37542,31
6.01,-7.95,5.55,5.07812,2.11149,31
-4.11,16.07,-4.32,5.06836,1.84755,31
-0.58,0.83,0.68,5.10742,2.90329,31
4.06,-4.54,5.43,5.10742,2.90329,31
0.09,-10.88,-2.07,5.14648,3.95904,31
-2.59,3.33,-0.06,5.08789,2.37542,31
-2.1,4.3,-1.46,5.08789,2.37542,31
2.29,-0.27,3.24,5.06836,1.84755,31
-1.43,-1.43,2.32,5.08789,2.37542,31
4.67,-6.98,8.18,5.03906,1.05574,31
4,-4.17,8.3,5.09766,2.63936,31
-1.55,7.23,-0.18,5.08789,2.37542,31
0.58,2.35,1.16,5.08789,2.37542,31
1.25,-0.88,7.38,5.07812,2.11149,31
-2.22,1.07,1.29,5.12695,3.43117,31
6.62,-7.47,11.04,5.13672,3.6951,31
4.73,-7.34,5.49,5.11719,3.16723,31
0.09,4.12,0.43,5.05859,1.58361,31
0.4,6.56,1.1,5.09766,2.63936,31
-2.22,3.88,-7.62,5.11719,3.16723,31
-3.02,8.2,-1.28,5.08789,2.37542,31
2.11,-0.33,3.97,5.11719,3.16723,31
-0.45,1.8,-3.23,5.12695,3.43117,31
-1.13,7.6,0,5.08789,2.37542,31
-1.37,6.25,-3.78,5.12695,3.43117,31
1.92,-4.97,4.46,5.11719,3.16723,31
3.26,-7.22,6.47,5.12695,3.43117,31
-3.93,1.99,-7.98,5.07812,2.11149,31
0.83,-4.42,2.57,5.08789,2.37542,31
-2.89,9.12,-4.51,5.11719,3.16723,31
-4.05,11.62,-3.17,5.09766,2.63936,31
-1.86,4.67,-5.3,5.03906,1.05574,31
3.02,-7.28,5,5.04883,1.31968,31
-4.91,9.36,-11.64,5.05859,1.58361,31
3.45,-9.66,3.24,5.12695,3.43117,31
1.44,-1.25,-1.58,5.09766,2.63936,31
-3.93,9.79,-2.98,5.09766,2.63936,31
1.25,5.28,-0.79,5.09766,2.63936,31
3.02,-7.65,2.87,5.07812,2.11149,31
0.09,-5.33,-0.6,5.08789,2.37542,31
-3.56,6.38,-4.02,5.08789,2.37542,31
4.12,-5.33,2.87,5.08789,2.37542,31
-2.89,8.81,-9.45,5.05859,1.58361,31
-1.98,3.94,-3.84,5.08789,2.37542,31
-3.69,5.46,3.97,5.09766,2.63936,31
2.35,-5.15,0.49,5.05859,1.58361,31
-3.26,9.3,-4.69,5.08789,2.37542,31
2.59,-3.56,0.55,5.08789,2.37542,31
-3.63,8.08,-8.59,5.08789,2.37542,31
-2.04,10.03,-0.85,5.07812,2.11149,31
1.13,-2.22,-0.85,5.12695,3.43117,31
2.17,-4.23,6.22,5.10742,2.90329,31
-3.56,9.49,-2.74,5.08789,2.37542,31
1.31,0.34,4.82,5.08789,2.37542,31
-5.45,12.05,-7.13,5.10742,2.90329,31
-3.14,10.77,-4.14,5.06836,1.84755,31
3.33,-5.33,7.02,5.06836,1.84755,31
0.52,-3.69,-1.76,5.08789,2.37542,31
-2.22,4,-7.8,5.08789,2.37542,31
3.81,-9.9,8.66,5.10742,2.90329,31
-3.75,6.8,-0.85,5.09766,2.63936,31
4.06,-6.8,7.26,5.10742,2.90329,31
-2.16,0.95,5.25,5.11719,3.16723,31
-0.03,8.94,-1.89,5.07812,2.11149,31
3.69,-3.93,1.35,5.06836,1.84755,31
-9.3,11.99,-9.45,5.12695,3.43117,31
-1.13,0.83,-3.71,5.11719,3.16723,31
-4.36,9.12,-11.76,5.08789,2.37542,31
1.74,-1.49,2.38,5.08789,2.37542,31
-1.61,12.41,4.4,5.13672,3.6951,31
-3.99,12.17,-5.67,5.05859,1.58361,31
2.65,-0.82,5.8,5.06836,1.84755,31
-3.69,5.03,-4.87,5.12695,3.43117,31
0.52,-1.06,5.55,5.12695,3.43117,31
-4.6,7.41,-3.41,5.07812,2.11149,31
4.18,-7.71,7.32,5.07812,2.11149,31
0.4,-4.6,-4.14,5.08789,2.37542,31
1.44,-3.75,4.33,5.08789,2.37542,31
-1.74,7.23,-2.43,5.08789,2.37542,31
2.96,-10.09,5.07,5.05859,1.58361,31
-2.22,5.77,-5.79,5.13672,3.6951,31
2.96,-2.4,5.31,5.06836,1.84755,31
-4.24,6.19,-7.86,5.04883,1.31968,31
-2.59,9.06,-1.15,5.15625,4.22297,31
-1.13,4.49,4.58,5.05859,1.58361,31
1.44,-8.32,0.8,5.09766,2.63936,31
-4.85,9.79,-9.51,5.06836,1.84755,31
1.19,-3.5,1.59,5.07812,2.11149,31
-4.17,7.96,-3.17,5.07812,2.11149,31
0.7,-1.55,0.31,5.16602,4.48691,31
6.01,-2.59,5.55,5.06836,1.84755,31
3.33,-8.81,8.48,5.16602,4.48691,31
-4.72,7.78,-5.48,5.10742,2.90329,31
5.22,-2.89,4.15,5.07812,2.11149,31
-5.58,7.05,-12.74,5.08789,2.37542,31
-2.53,7.47,-0.48,5.09766,2.63936,31
1.37,-2.1,3.48,5.11719,3.16723,31
-0.09,-0.82,3.42,5.12695,3.43117,31
-3.38,12.17,-3.41,5.07812,2.11149,31
2.9,-3.44,-0.79,5.06836,1.84755,31
-2.95,9.49,-3.71,5.06836,1.84755,31
-3.63,-0.33,0.19,5.06836,1.84755,31
3.51,-3.81,4.76,5.10742,2.90329,31
-1.49,6.01,-5.18,5.09766,2.63936,31
-2.71,4.24,-4.75,5.04883,1.31968,31
3.75,1.62,10.86,5.09766,2.63936,31
4.3,-12.28,8.24,5.07812,2.11149,31
5.34,-2.4,5.31,5.15625,4.22297,31
4.12,-4.17,6.04,5.11719,3.16723,31
-1.61,2.53,1.96,5.12695,3.43117,31
-3.02,11.92,-4.14,5.07812,2.11149,31
3.57,-4.17,5.43,5.08789,2.37542,31
-1.13,9.42,7.63,5.08789,2.37542,31
-0.39,1.13,-0.91,5.0293,0.79181,31
3.75,-4.66,3.24,5.06836,1.84755,31
-1.55,7.53,-2.07,5.11719,3.16723,31
-1.49,-3.26,-2.25,5.12695,3.43117,31
1.56,0.03,3.3,5.07812,2.11149,31
-4.3,5.64,-2.74,5.05859,1.58361,31
-1.67,10.16,-2.5,5.07812,2.11149,31
4.18,-11.25,8.66,5.06836,1.84755,31
-2.89,5.28,-4.32,5.07812,2.11149,31
1.5,-2.71,0.13,5.08789,2.37542,31
4,-7.65,9.27,5.08789,2.37542,31
-1.49,6.44,-0.79,5.06836,1.84755,31
-0.45,3.14,0.31,5.09766,2.63936,31
-0.03,13.02,-2.07,5.06836,1.84755,31
-3.75,11.99,-5.24,5.06836,1.84755,31
2.05,-6.31,5.31,5.03906,1.05574,31
-2.77,7.47,-5.12,5.10742,2.90329,31
-2.95,14.85,3.72,5.07812,2.11149,31
-1.37,2.96,3.91,5.09766,2.63936,31
0.7,-6.61,2.14,5.11719,3.16723,31
-5.15,11.44,-11.09,5.06836,1.84755,31
0.34,-0.51,5.86,5.01953,0.52787,31
-3.75,11.31,-4.39,5.07812,2.11149,31
-4.17,13.2,-4.51,5.11719,3.16723,31
1.86,-1.43,1.9,5.10742,2.90329,31
4.55,-6.49,5.49,5.07812,2.11149,31
-1.98,9.61,-4.02,5.07812,2.11149,31
2.65,-0.21,5.37,5.10742,2.90329,31
-4.85,10.1,-4.08,5.06836,1.84755,31
5.46,-6,7.14,5.08789,2.37542,31
3.39,-2.53,3.6,5.04883,1.31968,31
0.83,0.16,-1.52,5.07812,2.11149,31
-3.87,10.64,1.35,5.07812,2.11149,31
4.12,-7.16,7.57,5.06836,1.84755,31
-4.54,18.08,-6.58,5.05859,1.58361,31
2.72,0.28,4.15,5.03906,1.05574,31
-0.88,3.63,0.74,5.05859,1.58361,31
-2.53,6.86,-3.59,5.06836,1.84755,31
6.13,-9.72,4.76,5.08789,2.37542,31
4.12,-14.36,4.46,5.08789,2.37542,31
-3.93,6.13,-4.02,5.06836,1.84755,31
0.7,3.02,0.86,5.10742,2.90329,31
0.03,6.01,-0.18,5.08789,2.37542,31
4.61,-11.55,3.72,5.04883,1.31968,31
2.29,-1.19,4.46,5.05859,1.58361,31
-3.5,10.22,-2.43,5.09766,2.63936,31
3.87,-3.08,8.24,5.08789,2.37542,31
-4.72,7.35,-9.14,5.13672,3.6951,31
3.75,-5.76,2.69,5.05859,1.58361,31
-3.75,4.79,-5.67,5.05859,1.58361,31
-1.67,8.57,-3.71,5.12695,3.43117,31
3.39,-5.45,4.64,5.11719,3.16723,31
1.62,-1.55,-2.62,5.06836,1.84755,31
-4.66,4.73,0.92,5.09766,2.63936,31
4.12,-8.56,7.99,5.10742,2.90329,31
-4.6,13.81,-5.79,5.03906,1.05574,31
6.92,-11.37,4.94,5.08789,2.37542,31
3.45,-6.37,10.74,5.07812,2.11149,31
-4.48,8.63,-7.8,5.13672,3.6951,31
3.45,-5.88,7.08,5.12695,3.43117,31
-2.41,4.49,-6.95,5.03906,1.05574,31
1.01,-2.22,4.52,5.09766,2.63936,31
-0.76,-0.09,0.92,5.07812,2.11149,31
-4.72,12.59,-9.02,5.12695,3.43117,31
-4.05,14.06,-4.02,5.01953,0.52787,31
2.35,-5.33,1.77,5.09766,2.63936,31
-2.71,8.02,-2.25,5.07812,2.11149,31
4.3,0.22,9.09,5.0293,0.79181,31
-4.78,9.12,-6.7,5.07812,2.11149,31
1.5,-2.53,0.98,5.16602,4.48691,31
3.57,-1.92,-0.73,5.10742,2.90329,31
-0.52,3.94,0.92,5.09766,2.63936,31
-3.26,11.56,-3.47,5.10742,2.90329,31
1.8,0.16,8.05,5.03906,1.05574,31
-4.42,12.66,-2.68,5.10742,2.90329,31
3.08,-5.64,4.76,5.10742,2.90329,31
-4.24,13.69,-6.34,5.09766,2.63936,31
-2.16,10.16,-5.36,5.09766,2.63936,31
-1.86,-1.55,-0.42,5.10742,2.90329,31
-2.1,7.47,-2.86,5.05859,1.58361,31
3.57,-7.16,5.07,5.11719,3.16723,31
-2.95,15.09,-6.82,5.05859,1.58361,31
-0.52,0.58,0.19,5.08789,2.37542,31
4.73,-5.64,7.38,5.09766,2.63936,31
2.17,-6,2.14,5.08789,2.37542,31
-3.56,10.83,-7.5,5.11719,3.16723,31
6.31,-6.25,6.04,5.03906,1.05574,31
-4.42,11.44,-8.47,5.06836,1.84755,31
5.95,-16.06,8.3,5.09766,2.63936,31
-4.66,9.79,-0.97,5.10742,2.90329,31
-3.38,7.35,-5.36,5.08789,2.37542,31
4,-1.19,3.91,5.11719,3.16723,31
0.7,-4.72,5.68,5.08789,2.37542,31
-3.5,5.83,-7.19,5.07812,2.11149,31
-0.45,4.12,-0.06,5.09766,2.63936,31
-2.04,5.1,-1.89,5.08789,2.37542,31
3.69,0.1,3.24,5.07812,2.11149,31
2.78,-0.94,5.86,5.07812,2.11149,31
-4.6,5.64,-6.7,5.09766,2.63936,31
-3.81,6.8,2.26,5.08789,2.37542,31
4,-7.4,3.11,5.06836,1.84755,31
-2.77,4.61,-1.21,5.04883,1.31968,31
4,-12.4,4.82,5.06836,1.84755,31
1.25,1.38,2.63,5.08789,2.37542,31
-3.87,4.55,-3.23,5.05859,1.58361,31
1.44,-3.08,4.52,5.05859,1.58361,31
4.24,-17.16,8.79,5.18555,5.01478,31
-1,-1.67,-0.67,5.03906,1.05574,31
1.98,-4.48,3.97,5.07812,2.11149,31
-3.26,6.07,-5.48,5.10742,2.90329,31
-2.41,13.75,-5.36,5.05859,1.58361,31
2.65,-4.66,-0.91,5.05859,1.58361,31
0.4,3.14,-0.97,5.11719,3.16723,31
-3.08,6.38,-4.69,5.10742,2.90329,31
0.76,1.13,-3.29,5.10742,2.90329,31
-1.61,6.68,-4.45,5.09766,2.63936,31
2.41,-4.42,1.77,5.08789,2.37542,31
3.08,-10.27,8.48,5.08789,2.37542,31
-3.56,7.11,-1.46,5.06836,1.84755,31
-0.64,5.22,0.68,5.07812,2.11149,31
-0.64,-3.62,-4.02,5.09766,2.63936,31
-2.35,10.95,-7.01,5.06836,1.84755,31
5.09,-5.03,4.58,5.09766,2.63936,31
0.09,-4.48,-0.24,5.05859,1.58361,31
-5.21,10.52,-6.4,5.06836,1.84755,31
4.36,-3.26,-1.21,5.06836,1.84755,31
3.2,-9.23,3.72,5.07812,2.11149,31
1.92,5.1,5.61,5.09766,2.63936,31
3.69,-3.81,11.1,5.07812,2.11149,31
-2.77,5.34,-5.18,5.06836,1.84755,31
-1.31,8.88,-2.13,5.09766,2.63936,31
2.47,-3.69,8.48,5.07812,2.11149,31
-0.52,-2.83,0.49,5.09766,2.63936,31
-2.65,5.1,-3.53,5.04883,1.31968,31
2.59,-2.53,5.13,5.05859,1.58361,31
-3.56,14,-5.3,5.10742,2.90329,31
0.28,4.91,3.24,5.08789,2.37542,31
4.85,-2.95,6.16,5.09766,2.63936,31
1.74,-8.87,0.13,5.09766,2.63936,31
-3.44,7.11,-8.35,5.11719,3.16723,31
4.55,-5.51,10.49,5.05859,1.58361,31
-3.08,7.66,-6.09,5.11719,3.16723,31
-1.19,3.39,-6.82,5.13672,3.6951,31
1.86,-3.69,4.88,5.06836,1.84755,31
1.86,-1.98,6.77,5.06836,1.84755,31
-3.32,2.11,-1.03,5.12695,3.43117,31
-0.52,8.39,0,5.11719,3.16723,31
-1.06,-1.86,3.66,5.03906,1.05574,31
-3.63,4.67,-1.46,5.07812,2.11149,31
5.95,-6.37,13.3,5.13672,3.6951,31
2.72,-7.4,2.75,5.05859,1.58361,31
-2.71,4.06,-1.89,5.08789,2.37542,31
-2.16,8.57,-0.97,5.06836,1.84755,31
2.9,0.28,0.37,5.07812,2.11149,31
-6.8,8.51,-2.43,5.10742,2.90329,31
1.92,-2.89,0.86,5.10742,2.90329,31
1.5,-4.11,4.15,5.10742,2.90329,31
0.95,-4.23,5.07,5.12695,3.43117,31
-3.5,6.07,-4.32,5.11719,3.16723,31
-1.13,3.63,0.55,5.11719,3.16723,31
0.52,-15.21,7.2,5.14648,3.95904,31
-4.17,6.92,-9.57,5.12695,3.43117,31
1.98,2.23,0.37,5.09766,2.63936,31
0.95,-3.87,6.47,5.06836,1.84755,31
3.63,-5.21,3.18,5.08789,2.37542,31
-3.63,8.2,-3.53,5.05859,1.58361,31
0.22,2.96,-0.54,5.14648,3.95904,31
-5.45,3.2,-7.8,5.05859,1.58361,31
-0.15,1.8,-11.58,5.07812,2.11149,31
4.36,-2.95,5.68,5.06836,1.84755,31
2.59,-5.64,3.6,5.09766,2.63936,31
-1.25,1.01,1.1,5.11719,3.16723,31
-1.55,5.28,-3.84,5.09766,2.63936,31
2.78,-3.93,-0.24,5.09766,2.63936,31
-5.7,8.33,-7.31,5.08789,2.37542,31
-4.48,14.18,-3.23,5.05859,1.58361,31
3.57,-2.71,3.05,5.06836,1.84755,31
4.67,-11.98,9.27,5.11719,3.16723,31
-3.99,2.72,-13.84,5.07812,2.11149,31
-4.66,12.35,-7.13,5.07812,2.11149,31
1.98,-0.76,6.83,5.06836,1.84755,31
-3.69,6.44,-5.48,5.07812,2.11149,31
-6.74,16.92,-13.1,5.08789,2.37542,31
-1.55,2.05,-0.79,5.05859,1.58361,31
4,-7.53,7.5,5.07812,2.11149,31
-3.08,2.47,-5.54,5.06836,1.84755,31
-7.22,20.16,-10.12,5.08789,2.37542,31
4.61,-10.88,8.18,5.10742,2.90329,31
-1.25,1.99,-0.6,5.07812,2.11149,31
0.76,13.14,-0.42,5.09766,2.63936,31
-4.24,10.03,-4.87,5.07812,2.11149,31
5.09,-9.48,6.53,5.07812,2.11149,31
-2.65,4.3,-3.04,5.04883,1.31968,31
-3.02,7.84,-7.31,5.09766,2.63936,31
1.01,-8.62,5.07,5.13672,3.6951,31
-5.15,8.51,-5.24,5.12695,3.43117,31
-0.33,5.03,6.04,5.04883,1.31968,31
-0.27,2.53,2.81,5.10742,2.90329,31
2.72,-6.67,5.13,5.10742,2.90329,31
-4.54,10.34,-8.04,5.14648,3.95904,31
4.48,-6.73,8.85,5.07812,2.11149,31
-3.02,6.13,-6.7,5.13672,3.6951,31
-2.89,12.72,-4.75,5.10742,2.90329,31
-1.86,1.5,-1.58,5.11719,3.16723,31
3.63,-8.01,4.21,5.07812,2.11149,31
-4.78,8.39,-6.09,5.09766,2.63936,31
-2.53,10.4,-3.41,5.05859,1.58361,31
-4.3,14.85,-5.12,5.11719,3.16723,31
-2.71,5.28,-8.9,5.07812,2.11149,31
3.14,-1.92,1.83,5.09766,2.63936,31
-0.03,-2.89,2.63,5.07812,2.11149,31
-0.33,-4.84,-4.26,5.08789,2.37542,31
-2.77,8.88,-3.41,5.08789,2.37542,31
3.33,-4.17,4.58,5.06836,1.84755,31
-0.88,9.73,-10.12,5.10742,2.90329,31
5.83,-1.67,9.58,5.05859,1.58361,31
0.09,1.01,0.98,5.06836,1.84755,31
-2.53,6.01,-5,5.09766,2.63936,31
0.95,3.81,1.65,5.09766,2.63936,31
1.56,-11.49,2.32,5.08789,2.37542,31
0.09,6.5,-2.13,5.07812,2.11149,31
0.46,5.1,3.97,5.10742,2.90329,31
-3.69,-0.03,-3.78,5.10742,2.90329,31
-2.89,9.49,-4.81,5.08789,2.37542,31
-0.64,0.4,0.92,5.10742,2.90329,31
1.74,-4.36,2.38,5.15625,4.22297,31
-2.65,7.23,-4.32,5.11719,3.16723,31
3.26,-3.93,7.08,5.06836,1.84755,31
-3.14,2.72,-7.31,5.12695,3.43117,31
-0.27,3.45,2.08,5.07812,2.11149,31
6.5,-9.66,7.02,5.08789,2.37542,31
0.15,-0.88,1.1,5.05859,1.58361,31
-5.33,7.53,-16.7,5.06836,1.84755,31
1.13,-2.4,0.98,5.11719,3.16723,31
-3.44,5.83,-6.09,5.11719,3.16723,31
1.56,-7.47,-0.67,5.03906,1.05574,31
-1.19,-0.21,-2.07,5.09766,2.63936,31
-3.08,7.6,-1.89,5.07812,2.11149,31
0.83,-1.37,2.26,5.10742,2.90329,31
-0.58,-1.67,-4.69,5.15625,4.22297,31
