,x-axis,y-axis,z-axis,volatge,current
8259,1.65,25.31,-3.37,2402.344,-5278.716
8260,4.34,8.55,-1.73,2441.406,-3167.229
8261,0.13,3.06,5.47,2519.531,1055.743
8262,4.15,-0.48,-1.3,2460.937,-2111.487
8263,-1.7,3.61,-1.24,2446.289,-2903.294
8264,-0.91,11.72,-5.08,2436.523,-3431.166
8265,-1.88,7.27,-2.7,2368.164,-7126.267
8266,-2.61,25.92,-6,2397.461,-5542.652
8267,0.98,18.97,-2.15,2412.109,-4750.845
8268,2.57,7.51,-3.62,2436.523,-3431.166
8269,1.04,-4.87,-2.21,2460.937,-2111.487
8270,1.35,-15.6,0.16,2475.586,-1319.679
8271,-2.49,7.14,-2.28,2451.172,-2639.358
8272,-2.13,-4.75,7.36,2465.82,-1847.551
8273,-4.2,10.07,2.48,2456.055,-2375.422
8274,-3.1,7.33,1.02,2470.703,-1583.615
8275,-0.11,2.57,1.87,2475.586,-1319.679
8276,1.47,-11.88,-1.85,2436.523,-3431.166
8277,-0.11,-11.39,-0.87,2441.406,-3167.229
8278,-4.69,0.8,-4.47,2373.047,-6862.331
8279,-3.77,-0.54,2.72,2456.055,-2375.422
8280,-1.88,-5.72,4.8,2470.703,-1583.615
8281,-0.97,4.03,7.85,2460.937,-2111.487
8282,2.14,1.53,2.91,2402.344,-5278.716
8283,-0.24,-7.8,1.81,2456.055,-2375.422
8284,3.6,-16.33,4.86,2456.055,-2375.422
8285,-5.11,-13.71,1.32,2441.406,-3167.229
8286,-1.58,-8.95,1.38,2475.586,-1319.679
8287,-2.61,-7.31,1.93,2421.875,-4222.973
8288,-3.16,-5.23,3.7,2436.523,-3431.166
8289,2.51,-6.64,6.99,2412.109,-4750.845
8290,0.13,-7.73,3.27,2402.344,-5278.716
8291,0.37,-9.38,2.91,2407.227,-5014.78
8292,-3.96,-14.08,1.87,2436.523,-3431.166
8293,-0.79,-3.53,-4.23,2397.461,-5542.652
8294,-1.33,4.64,-0.14,2446.289,-2903.294
8295,-0.24,4.89,8.03,2451.172,-2639.358
8296,4.09,-1.39,2.48,2373.047,-6862.331
8297,-0.3,-5.23,1.69,2387.695,-6070.524
8298,-1.46,-18.95,-0.2,2426.758,-3959.037
8299,-0.66,-16.03,3.15,2500,0
8300,-0.85,-9.62,0.96,2363.281,-7390.203
8301,-3.29,3.97,7.66,2431.641,-3695.101
8302,2.51,2.2,3.15,2441.406,-3167.229
8303,-1.21,-8.34,3.82,2416.992,-4486.909
8304,3.06,-18.53,4.37,2412.109,-4750.845
8305,-0.72,-12.98,3.03,2490.234,-527.872
8306,-2.92,-4.2,0.22,2402.344,-5278.716
8307,-4.26,4.83,0.53,2441.406,-3167.229
8308,-1.27,6.17,6.32,2436.523,-3431.166
8309,3.3,-0.05,3.46,2475.586,-1319.679
8310,1.9,0.25,-0.57,2475.586,-1319.679
8311,-0.36,-14.69,0.1,2456.055,-2375.422
8312,-6.15,-6.39,-1,2480.469,-1055.743
8313,-2,-2.67,-0.26,2465.82,-1847.551
8314,-1.94,0.31,4.55,2416.992,-4486.909
8315,2.75,1.11,0.83,2416.992,-4486.909
8316,0.56,-6.88,4.61,2446.289,-2903.294
8317,1.96,-12.19,-0.32,2465.82,-1847.551
8318,-6.7,-9.14,-0.39,2460.937,-2111.487
8319,-1.94,1.9,-1.54,2495.117,-263.936
8320,-1.21,4.34,2.24,2431.641,-3695.101
8321,0.62,8.67,4.25,2485.352,-791.807
8322,-2,8.06,-3.68,2475.586,-1319.679
8323,0.98,-7.73,-5.63,2377.93,-6598.395
8324,-3.47,-5.17,-3.56,2431.641,-3695.101
8325,-2.92,0.92,-1.42,2524.414,1319.679
8326,-1.76,3.67,-1.24,2441.406,-3167.229
8327,-4.44,15.74,0.04,2416.992,-4486.909
8328,2.87,11.72,1.87,2465.82,-1847.551
8329,0.56,8.49,-2.28,2446.289,-2903.294
8330,1.29,-1.58,-3.98,2436.523,-3431.166
8331,-5.05,5.56,-0.69,2475.586,-1319.679
8332,0.56,9.4,-3.56,2431.641,-3695.101
8333,-4.5,10.5,3.33,2392.578,-5806.588
8334,1.35,9.22,-3.56,2436.523,-3431.166
8335,0.74,4.58,-1.6,2451.172,-2639.358
8336,1.47,-5.3,-6.6,2436.523,-3431.166
8337,-2.68,1.78,-5.14,2451.172,-2639.358
8338,-0.24,11.78,-5.02,2431.641,-3695.101
8339,1.59,12.39,-0.02,2456.055,-2375.422
8340,4.15,6.47,1.26,2426.758,-3959.037
8341,1.96,5.92,-4.1,2446.289,-2903.294
8342,2.26,-8.71,-2.52,2490.234,-527.872
8343,-3.71,-3.34,1.63,2436.523,-3431.166
8344,-1.46,6.23,-3.74,2475.586,-1319.679
8345,0.98,3.79,6.75,2441.406,-3167.229
8346,1.59,-4.5,3.4,2495.117,-263.936
8347,1.35,-11.82,4.74,2446.289,-2903.294
8348,-1.27,-19.44,1.69,2485.352,-791.807
8349,-4.75,-14.93,1.81,2426.758,-3959.037
8350,-2.68,-7.37,-0.2,2431.641,-3695.101
8351,-1.15,3.12,5.47,2431.641,-3695.101
8352,1.9,-1.27,3.46,2504.883,263.936
8353,-1.52,-4.38,4.43,2416.992,-4486.909
8354,0.86,-14.69,1.57,2490.234,-527.872
8355,-2.19,-12,0.96,2509.766,527.872
8356,-1.76,2.2,1.93,2431.641,-3695.101
8357,0.5,15.25,4.25,2431.641,-3695.101
8358,3.97,2.08,4.49,2421.875,-4222.973
8359,-0.3,0.38,-0.32,2514.648,791.807
8360,-1.7,-6.27,-3.8,2500,0
8361,-1.21,2.08,-3.01,2456.055,-2375.422
8362,-0.79,9.52,2.3,2519.531,1055.743
8363,2.32,6.84,0.59,2441.406,-3167.229
8364,1.41,-6.21,1.44,2470.703,-1583.615
8365,-0.85,-16.27,-3.86,2436.523,-3431.166
8366,-2,-8.77,-1.97,2500,0
8367,-3.1,0.86,4.19,2436.523,-3431.166
8368,1.17,-1.58,2.6,2426.758,-3959.037
8369,-0.18,-5.9,2.85,2480.469,-1055.743
8370,2.02,-10.36,-2.89,2431.641,-3695.101
8371,-3.71,-5.54,-2.03,2426.758,-3959.037
8372,-1.94,4.22,-5.08,2431.641,-3695.101
8373,-0.24,10.07,4.68,2426.758,-3959.037
8374,3.18,9.46,1.99,2446.289,-2903.294
8375,1.23,4.95,0.59,2407.227,-5014.78
8376,1.65,-3.4,-4.71,2451.172,-2639.358
8377,-3.41,3.49,-3.01,2446.289,-2903.294
8378,-1.15,6.47,-1.67,2460.937,-2111.487
8379,-2.25,13.85,0.96,2441.406,-3167.229
8380,5.25,12.57,-1.36,2470.703,-1583.615
8381,0.07,0.68,0.29,2421.875,-4222.973
8382,2.75,-6.82,-4.84,2412.109,-4750.845
8383,-2.8,-15.66,-0.08,2441.406,-3167.229
8384,0.68,-1.03,0.35,2431.641,-3695.101
8385,-2.13,9.7,2.24,2475.586,-1319.679
8386,2.69,7.14,1.14,2431.641,-3695.101
8387,-0.48,-0.9,1.26,2436.523,-3431.166
8388,2.93,-10.42,-1.3,2436.523,-3431.166
8389,-0.97,-8.77,1.69,2470.703,-1583.615
8390,0.01,-0.97,3.03,2504.883,263.936
8391,-1.27,9.95,0.65,2416.992,-4486.909
8392,2.32,-4.08,3.58,2460.937,-2111.487
8393,0.86,-1.76,0.41,2431.641,-3695.101
8394,2.14,-9.81,-3.07,2441.406,-3167.229
8395,-3.16,-2.8,-0.57,2490.234,-527.872
8396,-3.83,12.57,-0.02,2431.641,-3695.101
8397,0.68,10.68,-1.91,2421.875,-4222.973
8398,-0.85,1.9,-2.58,2407.227,-5014.78
8399,0.31,-1.76,-7.64,2431.641,-3695.101
8400,-1.21,-2.8,-3.37,2387.695,-6070.524
8401,-0.79,3.97,-4.29,2465.82,-1847.551
8402,-1.15,12.69,-2.03,2387.695,-6070.524
8403,2.75,10.01,0.9,2416.992,-4486.909
8404,1.53,-0.72,2.05,2431.641,-3695.101
8405,2.51,-1.76,-3.74,2441.406,-3167.229
8406,-2.49,2.94,-2.15,2436.523,-3431.166
8407,0.62,0.56,-0.45,2397.461,-5542.652
8408,-0.85,10.8,3.76,2412.109,-4750.845
8409,4.15,-4.14,2.05,2426.758,-3959.037
8410,0.19,-2.31,1.57,2495.117,-263.936
8411,-3.16,-5.9,-0.87,2441.406,-3167.229
8412,-2.98,-0.48,-2.76,2456.055,-2375.422
8413,-2.92,-1.51,-1.48,2407.227,-5014.78
8414,-0.36,10.8,0.41,2412.109,-4750.845
8415,3.42,-3.1,3.88,2368.164,-7126.267
8416,0.68,-4.62,1.93,2441.406,-3167.229
8417,3.79,-8.1,-0.63,2431.641,-3695.101
8418,-1.4,-3.34,-0.2,2416.992,-4486.909
8419,-0.72,-3.1,-1.54,2431.641,-3695.101
8420,-2.61,8.18,1.26,2490.234,-527.872
8421,1.84,6.05,0.16,2358.398,-7654.139
8422,1.41,1.6,1.57,2382.812,-6334.459
8423,1.04,-9.93,-3.01,2426.758,-3959.037
8424,-1.52,2.2,-2.58,2436.523,-3431.166
8425,-2,10.13,-1,2426.758,-3959.037
8426,3.24,7.75,-0.14,2485.352,-791.807
8427,0.86,1.9,1.44,2431.641,-3695.101
8428,1.65,-14.44,-0.08,2480.469,-1055.743
8429,-2.68,-5.05,-5.14,2338.867,-8709.882
8430,-2.07,1.35,-3.31,2353.516,-7918.074
8431,-2.8,5.44,-0.87,2456.055,-2375.422
8432,1.96,10.8,2.91,2460.937,-2111.487
8433,2.51,0.01,2.18,2377.93,-6598.395
8434,0.8,1.78,-0.93,2436.523,-3431.166
8435,-0.3,-12.12,-1.73,2421.875,-4222.973
8436,-2.98,-0.72,-1.91,2426.758,-3959.037
8437,0.07,2.08,1.38,2485.352,-791.807
8438,-1.15,11.78,2.48,2441.406,-3167.229
8439,1.41,-0.11,2.91,2495.117,-263.936
8440,1.78,-8.04,0.47,2451.172,-2639.358
8441,-0.36,-14.87,-1.6,2446.289,-2903.294
8442,-2.61,-4.08,-1.3,2416.992,-4486.909
8443,-0.72,-4.32,-0.2,2470.703,-1583.615
8444,-2.07,8.67,1.99,2426.758,-3959.037
8445,3.36,0.56,0.96,2470.703,-1583.615
8446,0.37,-2.92,1.99,2456.055,-2375.422
8447,3.73,-9.32,-0.02,2460.937,-2111.487
8448,-2.61,0.19,0.04,2504.883,263.936
8449,-1.58,7.08,1.44,2470.703,-1583.615
8450,4.28,7.94,1.14,2421.875,-4222.973
8451,0.5,2.39,4.37,2436.523,-3431.166
8452,0.43,-11.51,-1.3,2509.766,527.872
8453,-1.94,1.72,-3.07,2465.82,-1847.551
8454,-1.21,4.89,1.26,2426.758,-3959.037
8455,3.54,4.52,0.1,2441.406,-3167.229
8456,-0.3,0.01,0.65,2470.703,-1583.615
8457,1.1,-12.92,-1.67,2470.703,-1583.615
8458,-2.74,-6.03,-0.39,2441.406,-3167.229
8459,-2.43,-2.06,-0.69,2397.461,-5542.652
8460,-2,10.92,3.03,2470.703,-1583.615
8461,0.56,-1.33,1.38,2407.227,-5014.78
8462,3.54,-9.62,-2.09,2480.469,-1055.743
8463,-3.29,-8.59,-1.67,2397.461,-5542.652
8464,-1.76,-4.56,-0.57,2387.695,-6070.524
8465,-1.15,7.94,1.87,2514.648,791.807
8466,2.14,-0.9,0.35,2431.641,-3695.101
8467,-1.09,-3.95,-2.76,2397.461,-5542.652
8468,-1.09,-12.19,-1.91,2480.469,-1055.743
8469,-1.27,-5.42,0.9,2480.469,-1055.743
8470,-2.61,9.7,4.19,2436.523,-3431.166
8471,5.01,5.44,-1.85,2456.055,-2375.422
8472,-1.82,5.86,-3.01,2470.703,-1583.615
8473,3,-13.16,-4.23,2397.461,-5542.652
8474,-4.32,-1.51,-1.42,2436.523,-3431.166
8475,-1.03,2.2,3.27,2446.289,-2903.294
8476,2.39,7.45,1.5,2446.289,-2903.294
8477,-0.05,-0.42,1.32,2392.578,-5806.588
8478,0.19,-9.32,-1.79,2480.469,-1055.743
8479,-2.61,-0.48,-1.73,2397.461,-5542.652
8480,-3.9,5.44,0.65,2431.641,-3695.101
8481,-1.09,7.81,1.87,2377.93,-6598.395
8482,0.01,-0.11,2.42,2456.055,-2375.422
8483,1.9,-13.71,-0.02,2421.875,-4222.973
8484,-3.22,-2.12,-1.79,2412.109,-4750.845
8485,-2.07,2.63,0.83,2480.469,-1055.743
8486,3.18,5.62,0.47,2460.937,-2111.487
8487,-0.91,-2.86,2.11,2490.234,-527.872
8488,1.53,-12.55,-2.09,2446.289,-2903.294
8489,-0.85,-2.06,-2.4,2460.937,-2111.487
8490,-2.68,2.88,-2.03,2451.172,-2639.358
8491,4.58,7.51,1.44,2451.172,-2639.358
8492,0.92,-1.27,1.5,2456.055,-2375.422
8493,0.13,-13.22,0.53,2460.937,-2111.487
8494,-1.4,-5.84,-2.82,2412.109,-4750.845
8495,1.17,-1.21,1.14,2485.352,-791.807
8496,1.53,8.3,4.55,2407.227,-5014.78
8497,3.24,0.19,1.87,2387.695,-6070.524
8498,0.13,-6.51,1.38,2456.055,-2375.422
8499,0.8,-14.56,-3.74,2485.352,-791.807
8500,-2.55,-3.53,-2.4,2485.352,-791.807
8501,-2.19,4.77,0.53,2416.992,-4486.909
8502,-2.31,9.89,1.69,2470.703,-1583.615
8503,4.46,6.23,1.2,2480.469,-1055.743
8504,1.1,-2.8,0.47,2451.172,-2639.358
8505,3.73,-10.6,-1.42,2397.461,-5542.652
8506,-3.83,-10.72,2.48,2431.641,-3695.101
8507,-2.07,-2.8,-0.69,2490.234,-527.872
8508,-2.49,5.31,0.16,2436.523,-3431.166
8509,1.35,8.73,2.24,2441.406,-3167.229
8510,-0.48,1.23,1.99,2436.523,-3431.166
8511,0.98,-2.31,-0.93,2426.758,-3959.037
8512,-2.13,-12.67,-3.25,2431.641,-3695.101
8513,-3.29,3.18,-3.07,2470.703,-1583.615
8514,-1.64,3.49,-0.02,2456.055,-2375.422
8515,-2.43,14.34,1.26,2426.758,-3959.037
8516,3.36,3.91,1.69,2387.695,-6070.524
8517,0.8,-2.19,3.27,2480.469,-1055.743
8518,1.71,-8.47,-2.64,2436.523,-3431.166
8519,-4.63,-4.69,1.2,2426.758,-3959.037
8520,-0.36,0.07,1.08,2475.586,-1319.679
8521,-1.94,8.12,1.81,2460.937,-2111.487
8522,0.92,6.96,4.74,2514.648,791.807
8523,-0.42,1.29,0.41,2485.352,-791.807
8524,2.45,-8.65,-1.42,2446.289,-2903.294
8525,-1.82,-12.67,-1.06,2514.648,791.807
8526,-1.27,-0.54,-2.03,2460.937,-2111.487
8527,-1.27,10.68,1.69,2451.172,-2639.358
8528,-0.85,11.66,1.69,2412.109,-4750.845
8529,2.57,0.92,2.6,2470.703,-1583.615
8530,2.51,-7.31,-3.43,2475.586,-1319.679
8531,-2.74,-10.42,-4.84,2490.234,-527.872
8532,-2.98,-1.21,-2.46,2397.461,-5542.652
8533,-0.6,1.72,0.53,2465.82,-1847.551
8534,-0.91,11.78,3.76,2416.992,-4486.909
8535,3.79,0.13,2.36,2373.047,-6862.331
8536,1.96,-1.03,-0.51,2416.992,-4486.909
8537,-2.37,-16.15,-4.29,2441.406,-3167.229
8538,-2.98,-0.54,-2.46,2387.695,-6070.524
8539,-1.33,2.81,-0.39,2480.469,-1055.743
8540,0.86,6.47,3.76,2446.289,-2903.294
8541,1.35,-2.31,3.15,2460.937,-2111.487
8542,-0.11,-0.42,-0.02,2436.523,-3431.166
8543,-2.86,-13.65,-1.67,2421.875,-4222.973
8544,-3.1,-5.3,-3.92,2373.047,-6862.331
8545,-1.64,0.01,-1.73,2460.937,-2111.487
8546,3.79,3.97,0.96,2441.406,-3167.229
8547,-1.4,0.74,3.82,2402.344,-5278.716
8548,2.69,-12.19,-2.09,2480.469,-1055.743
8549,-3.35,-5.54,0.96,2470.703,-1583.615
8550,-0.24,-4.87,-2.03,2392.578,-5806.588
8551,1.84,9.46,2.54,2495.117,-263.936
8552,2.75,4.28,1.2,2495.117,-263.936
8553,3.73,0.07,-1,2441.406,-3167.229
8554,-0.48,-11.64,-1.48,2456.055,-2375.422
8555,-2.61,0.92,-3.68,2431.641,-3695.101
8556,-1.21,3.91,-2.64,2436.523,-3431.166
8557,-0.79,12.45,0.41,2426.758,-3959.037
8558,1.41,0.92,-0.57,2416.992,-4486.909
8559,1.71,-4.38,0.41,2412.109,-4750.845
8560,-2.92,-12.12,-2.82,2470.703,-1583.615
8561,-0.3,0.25,-4.23,2426.758,-3959.037
8562,-1.82,6.84,-1.36,2387.695,-6070.524
8563,6.53,3.12,0.9,2421.875,-4222.973
8564,3.73,-4.44,-0.26,2465.82,-1847.551
8565,-2.49,-14.32,-2.95,2451.172,-2639.358
8566,-3.04,-0.54,-3.43,2416.992,-4486.909
8567,-0.42,5.5,-1.79,2446.289,-2903.294
8568,0.62,7.14,1.38,2446.289,-2903.294
8569,0.62,-2.61,3.46,2416.992,-4486.909
8570,4.15,-10.3,-0.75,2446.289,-2903.294
8571,-4.14,-6.27,-0.75,2426.758,-3959.037
8572,-1.21,1.78,-0.87,2446.289,-2903.294
8573,-0.85,10.68,0.83,2485.352,-791.807
8574,3.36,-0.72,0.83,2465.82,-1847.551
8575,1.53,-2,-1.12,2397.461,-5542.652
8576,-0.11,-12.73,-0.08,2387.695,-6070.524
8577,-1.94,2.14,-3.68,2431.641,-3695.101
8578,-2,8.67,-0.08,2416.992,-4486.909
8579,1.17,9.03,1.08,2480.469,-1055.743
8580,-0.11,1.6,2.85,2412.109,-4750.845
8581,-2.13,-13.53,-2.03,2416.992,-4486.909
8582,-2.74,-1.45,0.22,2446.289,-2903.294
8583,-3.04,12.69,-0.75,2500,0
8584,4.58,3.49,1.44,2485.352,-791.807
8585,0.68,-6.03,-0.45,2446.289,-2903.294
8586,-1.33,-15.78,-0.81,2441.406,-3167.229
8587,-0.97,-0.17,-1.24,2368.164,-7126.267
8588,-1.58,6.6,1.2,2470.703,-1583.615
8589,3.24,5.5,3.58,2465.82,-1847.551
8590,0.56,-2.19,2.36,2426.758,-3959.037
8591,-1.09,-15.6,-2.28,2495.117,-263.936
8592,-0.36,0.07,-1.42,2480.469,-1055.743
8593,-2.49,11.9,-0.14,2426.758,-3959.037
8594,4.95,0.44,2.48,2436.523,-3431.166
8595,4.7,-3.47,2.05,2392.578,-5806.588
8596,-1.15,-11.82,-1.48,2431.641,-3695.101
8597,-1.27,-1.45,-1.73,2495.117,-263.936
8598,-1.15,4.77,0.1,2460.937,-2111.487
8599,3.3,5.25,2.18,2426.758,-3959.037
8600,-0.97,-2.37,2.91,2416.992,-4486.909
8601,2.14,-15.23,-1.42,2412.109,-4750.845
8602,-1.7,-0.42,-0.87,2363.281,-7390.203
8603,-2.68,8.67,1.93,2436.523,-3431.166
8604,3.67,10.68,1.14,2407.227,-5014.78
8605,-1.09,3.36,2.3,2456.055,-2375.422
8606,-0.11,-10.36,-1.24,2490.234,-527.872
8607,-2.74,-2.67,-0.69,2465.82,-1847.551
8608,-1.15,7.69,-2.03,2470.703,-1583.615
8609,3.06,6.53,0.77,2421.875,-4222.973
8610,-1.03,-2.73,-0.14,2480.469,-1055.743
8611,3.67,-6.51,-1.3,2387.695,-6070.524
8612,-3.65,-9.5,-2.76,2465.82,-1847.551
8613,-1.7,0.01,-3.56,2416.992,-4486.909
8614,-3.16,2.45,-1.79,2436.523,-3431.166
8615,4.28,4.89,-0.81,2338.867,-8709.882
8616,-0.91,-0.6,2.11,2465.82,-1847.551
8617,3.36,-10.11,-3.31,2460.937,-2111.487
8618,-3.47,-5.66,-2.21,2460.937,-2111.487
8619,-0.24,-0.66,-1.67,2436.523,-3431.166
8620,-1.27,9.52,3.4,2456.055,-2375.422
8621,5.13,3.67,-0.08,2431.641,-3695.101
8622,2.69,-3.1,1.38,2470.703,-1583.615
8623,-0.54,-13.77,-3.37,2387.695,-6070.524
8624,-4.08,0.44,-2.76,2456.055,-2375.422
8625,-2.86,9.64,-1.97,2465.82,-1847.551
8626,3.42,8.24,2.97,2436.523,-3431.166
8627,-0.11,1.96,2.6,2451.172,-2639.358
8628,4.15,-3.53,-3.01,2431.641,-3695.101
8629,-3.47,-10.54,-3.5,2441.406,-3167.229
8630,-2.37,-0.05,0.04,2475.586,-1319.679
8631,-2,6.05,-0.63,2402.344,-5278.716
8632,5.43,7.33,0.41,2407.227,-5014.78
8633,-2.74,0.25,-0.26,2436.523,-3431.166
8634,1.04,-11.94,-6.24,2460.937,-2111.487
8635,-2.68,0.38,-2.09,2456.055,-2375.422
8636,-1.58,8.49,1.2,2529.297,1583.615
8637,4.58,1.23,2.11,2392.578,-5806.588
8638,2.63,-1.39,2.85,2407.227,-5014.78
8639,-3.71,-10.05,1.69,2407.227,-5014.78
8640,-2.37,1.41,-1.79,2456.055,-2375.422
8641,-2.55,9.52,3.09,2436.523,-3431.166
8642,5.25,3.79,2.18,2416.992,-4486.909
8643,0.68,-1.64,2.97,2485.352,-791.807
8644,-2.07,-8.95,-1.85,2407.227,-5014.78
8645,0.37,-2,-1.3,2402.344,-5278.716
8646,-2.25,11.78,2.3,2397.461,-5542.652
8647,0.74,-1.39,4.98,2460.937,-2111.487
8648,4.09,-8.59,-0.87,2392.578,-5806.588
8649,-2.74,-6.03,1.02,2373.047,-6862.331
8650,-1.15,3.06,-2.4,2451.172,-2639.358
8651,0.01,10.74,3.27,2509.766,527.872
8652,-2.31,1.11,-0.2,2548.828,2639.358
8653,0.56,-12.06,-1.18,2358.398,-7654.139
8654,-3.41,1.84,-3.25,2407.227,-5014.78
8655,0.62,-2.37,0.47,2480.469,-1055.743
8656,0.01,8.73,-0.93,2416.992,-4486.909
8657,1.59,-0.9,3.15,2460.937,-2111.487
8658,1.59,-5.6,-4.23,2475.586,-1319.679
8659,-3.1,-8.65,1.57,2465.82,-1847.551
8660,-2.55,0.13,-4.84,2465.82,-1847.551
8661,-1.94,11.53,1.75,2392.578,-5806.588
8662,3.48,3.55,-0.69,2387.695,-6070.524
8663,0.86,2.69,1.63,2456.055,-2375.422
8664,0.19,-14.75,-3.25,2470.703,-1583.615
8665,-3.77,-0.84,-0.93,2426.758,-3959.037
8666,-3.47,-1.03,-0.08,2436.523,-3431.166
8667,2.81,12.02,1.5,2441.406,-3167.229
8668,-2.31,-1.33,-0.57,2460.937,-2111.487
8669,2.51,-7.49,-3.92,2353.516,-7918.074
8670,-1.7,-0.66,-2.89,2387.695,-6070.524
8671,-2.25,9.1,-0.02,2519.531,1055.743
8672,5.01,5.74,1.5,2475.586,-1319.679
8673,-1.76,0.13,0.41,2465.82,-1847.551
8674,1.47,-14.01,-1.91,2392.578,-5806.588
8675,-4.08,2.63,-5.63,2416.992,-4486.909
8676,-2.55,6.29,-0.08,2368.164,-7126.267
8677,2.63,14.52,1.63,2416.992,-4486.909
8678,-0.24,-2.43,2.6,2465.82,-1847.551
8679,2.26,-13.71,-4.41,2431.641,-3695.101
8680,-2.8,-0.9,-2.4,2412.109,-4750.845
8681,-1.46,4.46,-2.58,2456.055,-2375.422
8682,3.67,9.64,3.4,2436.523,-3431.166
8683,0.5,-0.72,2.36,2500,0
8684,-1.27,-14.75,-1.79,2392.578,-5806.588
8685,-2.68,-3.59,-4.23,2436.523,-3431.166
8686,-3.65,6.11,2.79,2548.828,2639.358
8687,4.89,8.79,0.47,2421.875,-4222.973
8688,-0.48,3.79,1.63,2416.992,-4486.909
8689,2.69,-11.82,-3.92,2412.109,-4750.845
8690,-4.38,3.73,-2.89,2456.055,-2375.422
8691,-1.76,4.16,-3.74,2387.695,-6070.524
8692,1.35,16.35,1.2,2431.641,-3695.101
8693,-1.52,1.17,-0.08,2475.586,-1319.679
8694,2.87,-11.15,-4.29,2451.172,-2639.358
8695,-3.35,-3.1,-1.73,2446.289,-2903.294
8696,-2.55,1.66,-1.12,2475.586,-1319.679
8697,2.08,7.81,3.58,2504.883,263.936
8698,-1.27,3.55,1.99,2446.289,-2903.294
8699,1.65,-14.01,-5.45,2451.172,-2639.358
8700,-5.85,3.61,-4.35,2460.937,-2111.487
8701,-0.18,4.03,-0.45,2451.172,-2639.358
8702,1.1,9.22,0.59,2470.703,-1583.615
8703,0.62,-0.72,2.91,2475.586,-1319.679
8704,2.81,-12.12,-5.93,2465.82,-1847.551
8705,-4.32,-2.43,-0.69,2431.641,-3695.101
8706,-1.58,2.33,-2.46,2465.82,-1847.551
8707,2.39,10.56,3.46,2475.586,-1319.679
8708,-0.91,-2.86,1.32,2470.703,-1583.615
8709,2.02,-12.37,-1.36,2495.117,-263.936
8710,-4.08,-5.6,-2.03,2416.992,-4486.909
8711,1.35,0.68,1.93,2436.523,-3431.166
8712,-1.7,14.4,4.37,2436.523,-3431.166
8713,1.65,0.68,5.22,2548.828,2639.358
8714,4.03,-5.05,-5.14,2426.758,-3959.037
8715,-2.37,-3.47,-2.58,2412.109,-4750.845
8716,1.29,-0.3,-3.68,2475.586,-1319.679
8717,1.04,13.06,5.71,2431.641,-3695.101
8718,0.07,-0.54,3.58,2436.523,-3431.166
8719,2.45,-11.03,-2.58,2504.883,263.936
8720,-4.87,-4.81,-2.21,2504.883,263.936
8721,-1.64,0.13,2.3,2407.227,-5014.78
8722,0.74,8.18,1.44,2407.227,-5014.78
8723,0.98,3.36,2.48,2470.703,-1583.615
8724,3.6,-9.44,-3.25,2436.523,-3431.166
8725,-2.86,-2.31,-2.34,2456.055,-2375.422
8726,-2.8,-1.09,-2.03,2485.352,-791.807
8727,0.37,9.83,0.59,2421.875,-4222.973
8728,1.04,-1.45,0.65,2465.82,-1847.551
8729,4.03,-6.03,0.47,2407.227,-5014.78
8730,-1.94,-4.93,-2.34,2475.586,-1319.679
8731,1.04,-3.89,0.83,2446.289,-2903.294
8732,-1.03,10.74,-1.85,2480.469,-1055.743
8733,0.01,-3.83,0.83,2441.406,-3167.229
8734,3.36,-9.08,-3.25,2465.82,-1847.551
8735,-1.88,-2.67,-2.03,2446.289,-2903.294
8736,-1.94,1.05,1.08,2407.227,-5014.78
8737,-0.6,19.4,2.24,2441.406,-3167.229
8738,2.63,1.29,0.22,2416.992,-4486.909
8739,2.87,-5.36,-1.91,2495.117,-263.936
8740,-0.3,-9.99,1.38,2416.992,-4486.909
8741,-0.6,1.29,0.04,2446.289,-2903.294
8742,-1.52,15.5,4.19,2504.883,263.936
8743,1.23,-1.03,-0.87,2470.703,-1583.615
8744,3.36,-7.92,-2.46,2470.703,-1583.615
8745,-3.96,-8.28,-2.82,2426.758,-3959.037
8746,-0.24,-1.45,2.24,2451.172,-2639.358
8747,-0.97,9.89,0.83,2441.406,-3167.229
8748,-0.42,-1.03,-0.02,2436.523,-3431.166
8749,-0.05,-14.44,-4.35,2431.641,-3695.101
8750,-3.65,-4.32,-5.2,2431.641,-3695.101
8751,-2.86,0.68,-0.08,2382.812,-6334.459
8752,1.9,4.16,1.02,2456.055,-2375.422
8753,0.62,-2.61,2.48,2431.641,-3695.101
8754,1.59,-13.71,-6.67,2460.937,-2111.487
8755,-4.57,-6.33,-4.29,2490.234,-527.872
8756,-2.37,0.92,-2.7,2441.406,-3167.229
8757,0.19,2.2,-1.42,2431.641,-3695.101
8758,3.6,-3.1,1.99,2573.242,3959.037
8759,0.8,-5.36,-0.75,2436.523,-3431.166
8760,-1.76,-5.78,-2.34,2421.875,-4222.973
8761,0.8,-3.1,1.87,2397.461,-5542.652
8762,-3.29,10.31,0.59,2387.695,-6070.524
8763,0.25,14.52,3.4,2441.406,-3167.229
8764,2.51,3.73,1.38,2451.172,-2639.358
8765,1.04,0.44,1.93,2456.055,-2375.422
8766,-1.94,-7.37,-6.6,2436.523,-3431.166
8767,-0.24,-1.21,-0.39,2407.227,-5014.78
8768,-2.92,3.12,-2.46,2426.758,-3959.037
8769,3,1.96,0.71,2421.875,-4222.973
